z,x,dist,ne
-24.8762906508826,69620.8067041789,556,1
-24.8692926431427,69621.8066984528,557,1
-24.8622946354023,69622.8066927266,558,1
-24.8552966276626,69623.8066870005,559,1
-24.8482986199223,69624.8066812743,560,1
-24.8413006121825,69625.8066755482,561,1
-24.8343026044421,69626.8066698221,562,1
-24.8273045967023,69627.8066640959,563,1
-24.820306588962,69628.8066583698,564,1
-24.8133085812221,69629.8066526436,565,1
-24.8063105734818,69630.8066469175,566,1
-24.7993125657421,69631.8066411913,567,1
-24.7923145580016,69632.8066354652,568,1
-24.7853165502619,69633.8066297391,569,1
-24.7783185425216,69634.8066240129,570,1
-24.7713205347817,69635.8066182868,571,1
-24.7643225270414,69636.8066125606,572,1
-24.7572645967283,69637.8066067822,573,1
-24.749266532708,69638.8066001833,574,1
-24.7412684686882,69639.8065935845,575,1
-24.7332704046678,69640.8065869856,576,1
-24.725272340648,69641.8065803868,577,1
-24.7172742766283,69642.8065737879,578,1
-24.7092762126078,69643.8065671891,579,1
-24.7012781485882,69644.8065605902,580,1
-24.6932800845677,69645.8065539913,581,1
-24.6852820205481,69646.8065473925,582,1
-24.6772839565275,69647.8065407936,583,1
-24.6692858925078,69648.8065341948,584,1
-24.6612878284874,69649.8065275959,585,1
-24.6532897644677,69650.806520997,586,1
-24.6452917004473,69651.8065143982,587,1
-24.6372936364276,69652.8065077993,588,1
-24.6292955724072,69653.8065012005,589,1
-24.6212975083873,69654.8064946016,590,1
-24.613299444367,69655.8064880028,591,1
-24.6053013803472,69656.8064814039,592,1
-24.5973033163268,69657.806474805,593,1
-24.5893052523071,69658.8064682062,594,1
-24.5813071882867,69659.8064616073,595,1
-24.5733091242668,69660.8064550085,596,1
-24.5653110602465,69661.8064484096,597,1
-24.5573129962267,69662.8064418108,598,1
-24.5493149322063,69663.8064352119,599,1
-24.5413168681866,69664.806428613,600,1
-24.5333188041662,69665.8064220142,601,1
-24.5253207401464,69666.8064154153,602,1
-24.5173226761267,69667.8064088165,603,1
-24.5093246121063,69668.8064022176,604,1
-24.5013265480866,69669.8063956188,605,1
-24.4933284840662,69670.8063890199,606,1
-24.4853304200464,69671.806382421,607,1
-24.477332356026,69672.8063758222,608,1
-24.4693342920062,69673.8063692233,609,1
-24.4613362279858,69674.8063626245,610,1
-24.4533381639661,69675.8063560256,611,1
