x,z,dist,zorg,ne
71742.7884943001,-8.48327064498737,3165,-8.48327064498737,1
71743.7884943001,-8.47970226106717,3166,-8.47970226106717,1
71744.7884943001,-8.47613387714674,3167,-8.47613387714674,1
71745.7884943001,-8.47256549322655,3168,-8.47256549322655,1
71746.7884943001,-8.46899710930611,3169,-8.46899710930611,1
71747.7884943001,-8.46542872538587,3170,-8.46542872538587,1
71748.7884943001,-8.46186034146544,3171,-8.46186034146544,1
71749.7884943001,-8.45829195754524,3172,-8.45829195754524,1
71750.7884943001,-8.45472357362481,3173,-8.45472357362481,1
71751.7884943001,-8.45115518970466,3174,-8.45115518970466,1
71752.7884943001,-8.44758680578443,3175,-8.44758680578443,1
71753.7884943001,-8.444018421864,3176,-8.444018421864,1
71754.7884943001,-8.4404500379438,3177,-8.4404500379438,1
71755.7884943001,-8.43688165402337,3178,-8.43688165402337,1
71756.7884943001,-8.43331327010318,3179,-8.43331327010318,1
71757.7884943001,-8.42974488618274,3180,-8.42974488618274,1
71758.7884943001,-8.42617650226249,3181,-8.42617650226249,1
71759.7884943001,-8.42260811834206,3182,-8.42260811834206,1
71760.7884943001,-8.41903973442187,3183,-8.41903973442187,1
71761.7884943001,-8.41547135050144,3184,-8.41547135050144,1
71762.7884943001,-8.41190296658124,3185,-8.41190296658124,1
71763.7884943001,-8.40833458266081,3186,-8.40833458266081,1
71764.7884943001,-8.40476619874061,3187,-8.40476619874061,1
71765.7884943001,-8.40119781482013,3188,-8.40119781482013,1
71766.7884943001,-8.39762943089993,3189,-8.39762943089993,1
71767.7884943001,-8.3940610469795,3190,-8.3940610469795,1
71768.7884943001,-8.39049266305931,3191,-8.39049266305931,1
71769.7884943001,-8.38692427913888,3192,-8.38692427913888,1
71770.7884943001,-8.38335589521868,3193,-8.38335589521868,1
71771.7884943001,-8.37978751129824,3194,-8.37978751129824,1
71772.7884943001,-8.376219127378,3195,-8.376219127378,1
71773.7884943001,-8.37265074345757,3196,-8.37265074345757,1
71774.7884943001,-8.36908235953737,3197,-8.36908235953737,1
71775.7884943001,-8.36551397561694,3198,-8.36551397561694,1
71776.7884943001,-8.36194559169675,3199,-8.36194559169675,1
71777.7884943001,-8.35837720777631,3200,-8.35837720777631,1
71778.7884943001,-8.35480882385614,3201,-8.35480882385614,1
71779.7884943001,-8.35124043993594,3202,-8.35124043993594,1
71780.7884943001,-8.34767205601551,3203,-8.34767205601551,1
71781.7884943001,-8.3441036720953,3204,-8.3441036720953,1
71782.7884943001,-8.34053528817487,3205,-8.34053528817487,1
71783.7884943001,-8.33696690425463,3206,-8.33696690425463,1
71784.7884943001,-8.3333985203342,3207,-8.3333985203342,1
71785.7884943001,-8.329830136414,3208,-8.329830136414,1
71786.7884943001,-8.32626175249357,3209,-8.32626175249357,1
71787.7884943001,-8.32269336857338,3210,-8.32269336857338,1
71788.7884943001,-8.31912498465294,3211,-8.31912498465294,1
71789.7884943001,-8.31555660073273,3212,-8.31555660073273,1
71790.7884943001,-8.31198821681226,3213,-8.31198821681226,1
71791.7884943001,-8.30841983289207,3214,-8.30841983289207,1
71792.7884943001,-8.30486590620087,3215,-8.30486590620087,1
71793.7884943001,-8.30137707296895,3216,-8.30137707296895,1
71794.7884943001,-8.2978882397368,3217,-8.2978882397368,1
71795.7884943001,-8.29439940650488,3218,-8.29439940650488,1
71796.7884943001,-8.29091057327273,3219,-8.29091057327273,1
71797.7884943001,-8.28742174004077,3220,-8.28742174004077,1
71798.7884943001,-8.28393290680863,3221,-8.28393290680863,1
71799.7884943001,-8.2804440735767,3222,-8.2804440735767,1
71800.7884943001,-8.27695524034455,3223,-8.27695524034455,1
71801.7884943001,-8.27346640711264,3224,-8.27346640711264,1
71802.7884943001,-8.26997757388048,3225,-8.26997757388048,1
71803.7884943001,-8.26648874064859,3226,-8.26648874064859,1
71804.7884943001,-8.26299990741667,3227,-8.26299990741667,1
71805.7884943001,-8.25951107418452,3228,-8.25951107418452,1
71806.7884943001,-8.2560222409526,3229,-8.2560222409526,1
71807.7884943001,-8.25253340772045,3230,-8.25253340772045,1
71808.7884943001,-8.24904457448853,3231,-8.24904457448853,1
71809.7884943001,-8.24555574125634,3232,-8.24555574125634,1
71810.7884943001,-8.24206690802442,3233,-8.24206690802442,1
71811.7884943001,-8.23849912958498,3234,-8.23849912958498,1
71812.7884943001,-8.2345784536302,3235,-8.2345784536302,1
71813.7884943001,-8.23065777767517,3236,-8.23065777767517,1
71814.7884943001,-8.22673710172038,3237,-8.22673710172038,1
71815.7884943001,-8.2228164257653,3238,-8.2228164257653,1
71816.7884943001,-8.21889574981052,3239,-8.21889574981052,1
71817.7884943001,-8.21497507385548,3240,-8.21497507385548,1
71818.7884943001,-8.2110543979007,3241,-8.2110543979007,1
71819.7884943001,-8.20713372194567,3242,-8.20713372194567,1
71820.7884943001,-8.20321304599089,3243,-8.20321304599089,1
71821.7884943001,-8.19929237003584,3244,-8.19929237003584,1
71822.7884943001,-8.19537169408102,3245,-8.19537169408102,1
71823.7884943001,-8.19145101812598,3246,-8.19145101812598,1
71824.7884943001,-8.1875303421712,3247,-8.1875303421712,1
71825.7884943001,-8.18360966621617,3248,-8.18360966621617,1
71826.7884943001,-8.17968899026139,3249,-8.17968899026139,1
71827.7884943001,-8.17576831430633,3250,-8.17576831430633,1
71828.7884943001,-8.17184763835151,3251,-8.17184763835151,1
71829.7884943001,-8.16792696239648,3252,-8.16792696239648,1
71830.7884943001,-8.16400628644169,3253,-8.16400628644169,1
71831.7884943001,-8.16008561048666,3254,-8.16008561048666,1
71832.7884943001,-8.15616493453188,3255,-8.15616493453188,1
71833.7884943001,-8.15224425857683,3256,-8.15224425857683,1
71834.7884943001,-8.14832358262208,3257,-8.14832358262208,1
71835.7884943001,-8.1444029066673,3258,-8.1444029066673,1
71836.7884943001,-8.14048223071227,3259,-8.14048223071227,1
71837.7884943001,-8.13656155475748,3260,-8.13656155475748,1
71838.7884943001,-8.13264087880245,3261,-8.13264087880245,1
71839.7884943001,-8.12872020284766,3262,-8.12872020284766,1
71840.7884943001,-8.12479952689258,3263,-8.12479952689258,1
71841.7884943001,-8.1208788509378,3264,-8.1208788509378,1
71842.7884943001,-8.11695817498277,3265,-8.11695817498277,1
71843.7884943001,-8.11303749902799,3266,-8.11303749902799,1
71844.7884943001,-8.10911682307295,3267,-8.10911682307295,1
71845.7884943001,-8.10519614711817,3268,-8.10519614711817,1
71846.7884943001,-8.10127547116313,3269,-8.10127547116313,1
71847.7884943001,-8.0973547952083,3270,-8.0973547952083,1
71848.7884943001,-8.09343411925327,3271,-8.09343411925327,1
71849.7884943001,-8.08951344329848,3272,-8.08951344329848,1
71850.7884943001,-8.08559276734345,3273,-8.08559276734345,1
71851.7884943001,-8.08167209138867,3274,-8.08167209138867,1
71852.7884943001,-8.07775141543363,3275,-8.07775141543363,1
71853.7884943001,-8.0738307394788,3276,-8.0738307394788,1
71854.7884943001,-8.06991006352376,3277,-8.06991006352376,1
71855.7884943001,-8.06598938756898,3278,-8.06598938756898,1
71856.7884943001,-8.06206871161395,3279,-8.06206871161395,1
71857.7884943001,-8.05814803565916,3280,-8.05814803565916,1
71858.7884943001,-8.05422735970412,3281,-8.05422735970412,1
71859.7884943001,-8.05030668374936,3282,-8.05030668374936,1
71860.7884943001,-8.04638600779458,3283,-8.04638600779458,1
71861.7884943001,-8.04246533183955,3284,-8.04246533183955,1
71862.7884943001,-8.03854465588477,3285,-8.03854465588477,1
71863.7884943001,-8.03462397992974,3286,-8.03462397992974,1
71864.7884943001,-8.03070330397494,3287,-8.03070330397494,1
71865.7884943001,-8.02678262801986,3288,-8.02678262801986,1
71866.7884943001,-8.02286195206508,3289,-8.02286195206508,1
71867.7884943001,-8.01907442530739,3290,-8.01907442530739,1
71868.7884943001,-8.01586969904443,3291,-8.01586969904443,1
71869.7884943001,-8.01266497278125,3292,-8.01266497278125,1
71870.7884943001,-8.00946024651829,3293,-8.00946024651829,1
71871.7884943001,-8.0062555202551,3294,-8.0062555202551,1
71872.7884943001,-8.0030507939921,3295,-8.0030507939921,1
71873.7884943001,-7.99984606772892,3296,-7.99984606772892,1
71874.7884943001,-7.99664134146595,3297,-7.99664134146595,1
71875.7884943001,-7.99343661520277,3298,-7.99343661520277,1
71876.7884943001,-7.99023188893981,3299,-7.99023188893981,1
71877.7884943001,-7.98702716267662,3300,-7.98702716267662,1
71878.7884943001,-7.98382243641362,3301,-7.98382243641362,1
71879.7884943001,-7.98061771015044,3302,-7.98061771015044,1
71880.7884943001,-7.97741298388747,3303,-7.97741298388747,1
71881.7884943001,-7.9742082576243,3304,-7.9742082576243,1
71882.7884943001,-7.97100353136133,3305,-7.97100353136133,1
71883.7884943001,-7.96779880509814,3306,-7.96779880509814,1
71884.7884943001,-7.9645940788352,3307,-7.9645940788352,1
71885.7884943001,-7.96138935257223,3308,-7.96138935257223,1
71886.7884943001,-7.95815274102218,3309,-7.95815274102218,1
71887.7884943001,-7.95477755046947,3310,-7.95477755046947,1
71888.7884943001,-7.95140235991653,3311,-7.95140235991653,1
71889.7884943001,-7.9480271693638,3312,-7.9480271693638,1
71890.7884943001,-7.94465197881082,3313,-7.94465197881082,1
71891.7884943001,-7.94127678825811,3314,-7.94127678825811,1
71892.7884943001,-7.93790159770517,3315,-7.93790159770517,1
71893.7884943001,-7.93452640715246,3316,-7.93452640715246,1
71894.7884943001,-7.93115121659952,3317,-7.93115121659952,1
71895.7884943001,-7.9277760260468,3318,-7.9277760260468,1
71896.7884943001,-7.92440083549385,3319,-7.92440083549385,1
71897.7884943001,-7.9210256449411,3320,-7.9210256449411,1
71898.7884943001,-7.91765045438816,3321,-7.91765045438816,1
71899.7884943001,-7.91427526383545,3322,-7.91427526383545,1
71900.7884943001,-7.91090007328251,3323,-7.91090007328251,1
71901.7884943001,-7.9075248827298,3324,-7.9075248827298,1
71902.7884943001,-7.90414969217685,3325,-7.90414969217685,1
71903.7884943001,-7.9007745016241,3326,-7.9007745016241,1
71904.7884943001,-7.89739931107115,3327,-7.89739931107115,1
71905.7884943001,-7.89402412051844,3328,-7.89402412051844,1
71906.7884943001,-7.89064892996551,3329,-7.89064892996551,1
71907.7884943001,-7.88727373941279,3330,-7.88727373941279,1
71908.7884943001,-7.88389854885985,3331,-7.88389854885985,1
71909.7884943001,-7.88052335830715,3332,-7.88052335830715,1
71910.7884943001,-7.87714816775443,3333,-7.87714816775443,1
71911.7884943001,-7.87377297720149,3334,-7.87377297720149,1
71912.7884943001,-7.87039778664878,3335,-7.87039778664878,1
71913.7884943001,-7.86702259609584,3336,-7.86702259609584,1
71914.7884943001,-7.86364740554312,3337,-7.86364740554312,1
71915.7884943001,-7.86027221499014,3338,-7.86027221499014,1
71916.7884943001,-7.85689702443743,3339,-7.85689702443743,1
71917.7884943001,-7.85352183388449,3340,-7.85352183388449,1
71918.7884943001,-7.85014664333177,3341,-7.85014664333177,1
71919.7884943001,-7.84677145277883,3342,-7.84677145277883,1
71920.7884943001,-7.84339626222612,3343,-7.84339626222612,1
71921.7884943001,-7.84002107167317,3344,-7.84002107167317,1
71922.7884943001,-7.83664588112042,3345,-7.83664588112042,1
71923.7884943001,-7.83327069056748,3346,-7.83327069056748,1
71924.7884943001,-7.82989550001476,3347,-7.82989550001476,1
71925.7884943001,-7.82652030946183,3348,-7.82652030946183,1
71926.7884943001,-7.82314511890911,3349,-7.82314511890911,1
71927.7884943001,-7.81976992835617,3350,-7.81976992835617,1
71928.7884943001,-7.81639473780341,3351,-7.81639473780341,1
71929.7884943001,-7.81301954725048,3352,-7.81301954725048,1
71930.7884943001,-7.80964435669776,3353,-7.80964435669776,1
71931.7884943001,-7.80626916614482,3354,-7.80626916614482,1
71932.7884943001,-7.8028939755921,3355,-7.8028939755921,1
71933.7884943001,-7.79951878503916,3356,-7.79951878503916,1
71934.7884943001,-7.79614359448646,3357,-7.79614359448646,1
71935.7884943001,-7.79276840393374,3358,-7.79276840393374,1
71936.7884943001,-7.78939321338075,3359,-7.78939321338075,1
71937.7884943001,-7.78601802282782,3360,-7.78601802282782,1
71938.7884943001,-7.7826428322751,3361,-7.7826428322751,1
71939.7884943001,-7.77926764172216,3362,-7.77926764172216,1
71940.7884943001,-7.77589245116949,3363,-7.77589245116949,1
71941.7884943001,-7.77251726061674,3364,-7.77251726061674,1
71942.7884943001,-7.76922853632334,3365,-7.76922853632334,1
71943.7884943001,-7.76630791648744,3366,-7.76630791648744,1
71944.7884943001,-7.76338729665134,3367,-7.76338729665134,1
71945.7884943001,-7.76046667681543,3368,-7.76046667681543,1
71946.7884943001,-7.75754605697933,3369,-7.75754605697933,1
71947.7884943001,-7.75462543714338,3370,-7.75462543714338,1
71948.7884943001,-7.75170481730729,3371,-7.75170481730729,1
71949.7884943001,-7.74878419747138,3372,-7.74878419747138,1
71950.7884943001,-7.74586357763529,3373,-7.74586357763529,1
71951.7884943001,-7.74294295779938,3374,-7.74294295779938,1
71952.7884943001,-7.74002233796328,3375,-7.74002233796328,1
71953.7884943001,-7.73710171812733,3376,-7.73710171812733,1
71954.7884943001,-7.73418109829124,3377,-7.73418109829124,1
71955.7884943001,-7.73126047845533,3378,-7.73126047845533,1
71956.7884943001,-7.72833985861924,3379,-7.72833985861924,1
71957.7884943001,-7.72541923878333,3380,-7.72541923878333,1
71958.7884943001,-7.72249861894723,3381,-7.72249861894723,1
71959.7884943001,-7.71957799911128,3382,-7.71957799911128,1
71960.7884943001,-7.71665737927519,3383,-7.71665737927519,1
71961.7884943001,-7.71380197540229,3384,-7.71380197540229,1
71962.7884943001,-7.71122228414572,3385,-7.71122228414572,1
71963.7884943001,-7.7086425928893,3386,-7.7086425928893,1
71964.7884943001,-7.70606290163273,3387,-7.70606290163273,1
71965.7884943001,-7.70348321037636,3388,-7.70348321037636,1
71966.7884943001,-7.70090351911992,3389,-7.70090351911992,1
71967.7884943001,-7.69832382786335,3390,-7.69832382786335,1
71968.7884943001,-7.69574413660694,3391,-7.69574413660694,1
71969.7884943001,-7.69316444535037,3392,-7.69316444535037,1
71970.7884943001,-7.69058475409396,3393,-7.69058475409396,1
71971.7884943001,-7.68800506283738,3394,-7.68800506283738,1
71972.7884943001,-7.68542537158094,3395,-7.68542537158094,1
71973.7884943001,-7.68284568032437,3396,-7.68284568032437,1
71974.7884943001,-7.68026598906795,3397,-7.68026598906795,1
71975.7884943001,-7.67768629781138,3398,-7.67768629781138,1
71976.7884943001,-7.67510660655497,3399,-7.67510660655497,1
71977.7884943001,-7.67252691529839,3400,-7.67252691529839,1
71978.7884943001,-7.66994722404195,3401,-7.66994722404195,1
71979.7884943001,-7.66736753278538,3402,-7.66736753278538,1
71980.7884943001,-7.66478784152897,3403,-7.66478784152897,1
71981.7884943001,-7.6622081502724,3404,-7.6622081502724,1
71982.7884943001,-7.65962845901598,3405,-7.65962845901598,1
71983.7884943001,-7.6570487677594,3406,-7.6570487677594,1
71984.7884943001,-7.65446907650296,3407,-7.65446907650296,1
71985.7884943001,-7.65188938524638,3408,-7.65188938524638,1
71986.7884943001,-7.64930969398997,3409,-7.64930969398997,1
71987.7884943001,-7.6467300027334,3410,-7.6467300027334,1
71988.7884943001,-7.64415031147699,3411,-7.64415031147699,1
71989.7884943001,-7.64157062022042,3412,-7.64157062022042,1
71990.7884943001,-7.63899092896406,3413,-7.63899092896406,1
71991.7884943001,-7.63641123770762,3414,-7.63641123770762,1
71992.7884943001,-7.63383154645104,3415,-7.63383154645104,1
71993.7884943001,-7.63125185519462,3416,-7.63125185519462,1
71994.7884943001,-7.62867216393805,3417,-7.62867216393805,1
71995.7884943001,-7.62609247268164,3418,-7.62609247268164,1
71996.7884943001,-7.62351278142507,3419,-7.62351278142507,1
71997.7884943001,-7.62093309016862,3420,-7.62093309016862,1
71998.7884943001,-7.61835339891205,3421,-7.61835339891205,1
71999.7884943001,-7.61577370765564,3422,-7.61577370765564,1
72000.7884943001,-7.61319401639907,3423,-7.61319401639907,1
72001.7884943001,-7.61061432514266,3424,-7.61061432514266,1
72002.7884943001,-7.60803463388608,3425,-7.60803463388608,1
72003.7884943001,-7.60545494262963,3426,-7.60545494262963,1
72004.7884943001,-7.60287525137306,3427,-7.60287525137306,1
72005.7884943001,-7.60029556011665,3428,-7.60029556011665,1
72006.7884943001,-7.59771586886008,3429,-7.59771586886008,1
72007.7884943001,-7.59513617760367,3430,-7.59513617760367,1
72008.7884943001,-7.59255648634709,3431,-7.59255648634709,1
72009.7884943001,-7.58997679509065,3432,-7.58997679509065,1
72010.7884943001,-7.58739710383408,3433,-7.58739710383408,1
72011.7884943001,-7.58481741257767,3434,-7.58481741257767,1
72012.7884943001,-7.5822377213211,3435,-7.5822377213211,1
72013.7884943001,-7.57965803006468,3436,-7.57965803006468,1
72014.7884943001,-7.57707833880811,3437,-7.57707833880811,1
72015.7884943001,-7.57449864755174,3438,-7.57449864755174,1
72016.7884943001,-7.5719189562953,3439,-7.5719189562953,1
72017.7884943001,-7.56945638640225,3440,-7.56945638640225,1
72018.7884943001,-7.56747900161656,3441,-7.56747900161656,1
72019.7884943001,-7.56550161683075,3442,-7.56550161683075,1
72020.7884943001,-7.56352423204506,3443,-7.56352423204506,1
72021.7884943001,-7.56154684725924,3444,-7.56154684725924,1
72022.7884943001,-7.55956946247352,3445,-7.55956946247352,1
72023.7884943001,-7.55759207768771,3446,-7.55759207768771,1
72024.7884943001,-7.55561469290202,3447,-7.55561469290202,1
72025.7884943001,-7.5536373081162,3448,-7.5536373081162,1
72026.7884943001,-7.55165992333051,3449,-7.55165992333051,1
72027.7884943001,-7.54968253854469,3450,-7.54968253854469,1
72028.7884943001,-7.54770515375897,3451,-7.54770515375897,1
72029.7884943001,-7.54572776897316,3452,-7.54572776897316,1
72030.7884943001,-7.54375038418747,3453,-7.54375038418747,1
72031.7884943001,-7.54177299940166,3454,-7.54177299940166,1
72032.7884943001,-7.53979561461596,3455,-7.53979561461596,1
72033.7884943001,-7.53781822983014,3456,-7.53781822983014,1
72034.7884943001,-7.53584084504443,3457,-7.53584084504443,1
72035.7884943001,-7.53386346025861,3458,-7.53386346025861,1
72036.7884943001,-7.53190385180527,3459,-7.53190385180527,1
72037.7884943001,-7.53001738116282,3460,-7.53001738116282,1
72038.7884943001,-7.52813091052049,3461,-7.52813091052049,1
72039.7884943001,-7.52624443987804,3462,-7.52624443987804,1
72040.7884943001,-7.52435796923575,3463,-7.52435796923575,1
72041.7884943001,-7.52247149859339,3464,-7.52247149859339,1
72042.7884943001,-7.52058502795095,3465,-7.52058502795095,1
72043.7884943001,-7.51869855730862,3466,-7.51869855730862,1
72044.7884943001,-7.51681208666618,3467,-7.51681208666618,1
72045.7884943001,-7.51492561602385,3468,-7.51492561602385,1
72046.7884943001,-7.51303914538139,3469,-7.51303914538139,1
72047.7884943001,-7.51115267473904,3470,-7.51115267473904,1
72048.7884943001,-7.50926620409659,3471,-7.50926620409659,1
72049.7884943001,-7.50737973345426,3472,-7.50737973345426,1
72050.7884943001,-7.50549326281182,3473,-7.50549326281182,1
72051.7884943001,-7.50360679216949,3474,-7.50360679216949,1
72052.7884943001,-7.50172032152704,3475,-7.50172032152704,1
72053.7884943001,-7.49983385088469,3476,-7.49983385088469,1
72054.7884943001,-7.49794738024224,3477,-7.49794738024224,1
72055.7884943001,-7.49606090959991,3478,-7.49606090959991,1
72056.7884943001,-7.49417443895746,3479,-7.49417443895746,1
72057.7884943001,-7.49228796831513,3480,-7.49228796831513,1
72058.7884943001,-7.49040149767269,3481,-7.49040149767269,1
72059.7884943001,-7.48851502703033,3482,-7.48851502703033,1
72060.7884943001,-7.48662855638789,3483,-7.48662855638789,1
72061.7884943001,-7.48474208574555,3484,-7.48474208574555,1
72062.7884943001,-7.48285561510311,3485,-7.48285561510311,1
72063.7884943001,-7.48096914446078,3486,-7.48096914446078,1
72064.7884943001,-7.47908267381833,3487,-7.47908267381833,1
72065.7884943001,-7.47719620317603,3488,-7.47719620317603,1
72066.7884943001,-7.47530973253369,3489,-7.47530973253369,1
72067.7884943001,-7.4734232618912,3490,-7.4734232618912,1
72068.7884943001,-7.47153679124875,3491,-7.47153679124875,1
72069.7884943001,-7.46965032060642,3492,-7.46965032060642,1
72070.7884943001,-7.46776384996398,3493,-7.46776384996398,1
72071.7884943001,-7.46587737932168,3494,-7.46587737932168,1
72072.7884943001,-7.46399090867932,3495,-7.46399090867932,1
72073.7884943001,-7.46210443803688,3496,-7.46210443803688,1
72074.7884943001,-7.46021796739456,3497,-7.46021796739456,1
72075.7884943001,-7.45833149675211,3498,-7.45833149675211,1
72076.7884943001,-7.45644502610978,3499,-7.45644502610978,1
72077.7884943001,-7.45455855546733,3500,-7.45455855546733,1
72078.7884943001,-7.45267208482497,3501,-7.45267208482497,1
72079.7884943001,-7.45078561418252,3502,-7.45078561418252,1
72080.7884943001,-7.4488991435402,3503,-7.4488991435402,1
72081.7884943001,-7.44701267289776,3504,-7.44701267289776,1
72082.7884943001,-7.44512620225542,3505,-7.44512620225542,1
72083.7884943001,-7.44323973161297,3506,-7.44323973161297,1
72084.7884943001,-7.44135326097062,3507,-7.44135326097062,1
72085.7884943001,-7.43946679032817,3508,-7.43946679032817,1
72086.7884943001,-7.43758031968584,3509,-7.43758031968584,1
72087.7884943001,-7.43569384904339,3510,-7.43569384904339,1
72088.7884943001,-7.43380737840106,3511,-7.43380737840106,1
72089.7884943001,-7.43192090775863,3512,-7.43192090775863,1
72090.7884943001,-7.43003443711629,3513,-7.43003443711629,1
72091.7884943001,-7.42814796647382,3514,-7.42814796647382,1
72092.7884943001,-7.426378912859,3515,-7.426378912859,1
72093.7884943001,-7.42508338523223,3516,-7.42508338523223,1
72094.7884943001,-7.42378785760553,3517,-7.42378785760553,1
72095.7884943001,-7.42249232997877,3518,-7.42249232997877,1
72096.7884943001,-7.4211968023521,3519,-7.4211968023521,1
72097.7884943001,-7.41990127472538,3520,-7.41990127472538,1
72098.7884943001,-7.41860574709861,3521,-7.41860574709861,1
72099.7884943001,-7.41731021947191,3522,-7.41731021947191,1
72100.7884943001,-7.41601469184514,3523,-7.41601469184514,1
72101.7884943001,-7.41471916421845,3524,-7.41471916421845,1
72102.7884943001,-7.41342363659167,3525,-7.41342363659167,1
72103.7884943001,-7.41212810896496,3526,-7.41212810896496,1
72104.7884943001,-7.41083258133819,3527,-7.41083258133819,1
72105.7884943001,-7.4095370537115,3528,-7.4095370537115,1
72106.7884943001,-7.40824152608472,3529,-7.40824152608472,1
72107.7884943001,-7.40694599845803,3530,-7.40694599845803,1
72108.7884943001,-7.40565047083125,3531,-7.40565047083125,1
72109.7884943001,-7.40435494320455,3532,-7.40435494320455,1
72110.7884943001,-7.40305941557777,3533,-7.40305941557777,1
72111.7884943001,-7.40175026662443,3534,-7.40175026662443,1
72112.7884943001,-7.40038655339013,3535,-7.40038655339013,1
72113.7884943001,-7.39902284015592,3536,-7.39902284015592,1
72114.7884943001,-7.39765912692161,3537,-7.39765912692161,1
72115.7884943001,-7.39629541368739,3538,-7.39629541368739,1
72116.7884943001,-7.39493170045308,3539,-7.39493170045308,1
72117.7884943001,-7.39356798721887,3540,-7.39356798721887,1
72118.7884943001,-7.39220427398456,3541,-7.39220427398456,1
72119.7884943001,-7.39084056075035,3542,-7.39084056075035,1
72120.7884943001,-7.38947684751605,3543,-7.38947684751605,1
72121.7884943001,-7.38811313428186,3544,-7.38811313428186,1
72122.7884943001,-7.38674942104763,3545,-7.38674942104763,1
72123.7884943001,-7.38538570781333,3546,-7.38538570781333,1
72124.7884943001,-7.38402199457911,3547,-7.38402199457911,1
72125.7884943001,-7.38265828134482,3548,-7.38265828134482,1
72126.7884943001,-7.3812945681106,3549,-7.3812945681106,1
72127.7884943001,-7.37993085487629,3550,-7.37993085487629,1
72128.7884943001,-7.37856714164206,3551,-7.37856714164206,1
72129.7884943001,-7.37720342840777,3552,-7.37720342840777,1
72130.7884943001,-7.37583971517355,3553,-7.37583971517355,1
72131.7884943001,-7.37447600193926,3554,-7.37447600193926,1
72132.7884943001,-7.37311228870503,3555,-7.37311228870503,1
72133.7884943001,-7.37174857547074,3556,-7.37174857547074,1
72134.7884943001,-7.37038486223652,3557,-7.37038486223652,1
72135.7884943001,-7.36902114900221,3558,-7.36902114900221,1
72136.7884943001,-7.36765743576799,3559,-7.36765743576799,1
72137.7884943001,-7.36629372253369,3560,-7.36629372253369,1
72138.7884943001,-7.36493000929947,3561,-7.36493000929947,1
72139.7884943001,-7.36356629606518,3562,-7.36356629606518,1
72140.7884943001,-7.36220258283096,3563,-7.36220258283096,1
72141.7884943001,-7.36083886959664,3564,-7.36083886959664,1
72142.7884943001,-7.35947515636242,3565,-7.35947515636242,1
72143.7884943001,-7.35811144312813,3566,-7.35811144312813,1
72144.7884943001,-7.35674772989391,3567,-7.35674772989391,1
72145.7884943001,-7.35538401665962,3568,-7.35538401665962,1
72146.7884943001,-7.35402030342542,3569,-7.35402030342542,1
72147.7884943001,-7.35265659019119,3570,-7.35265659019119,1
72148.7884943001,-7.35129287695689,3571,-7.35129287695689,1
72149.7884943001,-7.34992916372268,3572,-7.34992916372268,1
72150.7884943001,-7.34856545048837,3573,-7.34856545048837,1
72151.7884943001,-7.34720173725416,3574,-7.34720173725416,1
72152.7884943001,-7.34583802401986,3575,-7.34583802401986,1
72153.7884943001,-7.34447431078563,3576,-7.34447431078563,1
72154.7884943001,-7.34311059755133,3577,-7.34311059755133,1
72155.7884943001,-7.34174688431711,3578,-7.34174688431711,1
72156.7884943001,-7.34038317108281,3579,-7.34038317108281,1
72157.7884943001,-7.3390194578486,3580,-7.3390194578486,1
72158.7884943001,-7.3376557446143,3581,-7.3376557446143,1
72159.7884943001,-7.33629203138008,3582,-7.33629203138008,1
72160.7884943001,-7.33492831814577,3583,-7.33492831814577,1
72161.7884943001,-7.33356460491155,3584,-7.33356460491155,1
72162.7884943001,-7.33220089167726,3585,-7.33220089167726,1
72163.7884943001,-7.33083717844304,3586,-7.33083717844304,1
72164.7884943001,-7.32947346520874,3587,-7.32947346520874,1
72165.7884943001,-7.32810975197452,3588,-7.32810975197452,1
72166.7884943001,-7.32674603874021,3589,-7.32674603874021,1
72167.7884943001,-7.32540077506746,3590,-7.32540077506746,1
72168.7884943001,-7.32412797597653,3591,-7.32412797597653,1
72169.7884943001,-7.32285517688568,3592,-7.32285517688568,1
72170.7884943001,-7.32158237779474,3593,-7.32158237779474,1
72171.7884943001,-7.32030957870391,3594,-7.32030957870391,1
72172.7884943001,-7.31903677961304,3595,-7.31903677961304,1
72173.7884943001,-7.31776398052211,3596,-7.31776398052211,1
72174.7884943001,-7.31649118143126,3597,-7.31649118143126,1
72175.7884943001,-7.31521838234033,3598,-7.31521838234033,1
72176.7884943001,-7.31394558324948,3599,-7.31394558324948,1
72177.7884943001,-7.31267278415854,3600,-7.31267278415854,1
72178.7884943001,-7.31139998506768,3601,-7.31139998506768,1
72179.7884943001,-7.31012718597675,3602,-7.31012718597675,1
72180.7884943001,-7.30885438688589,3603,-7.30885438688589,1
72181.7884943001,-7.30758158779496,3604,-7.30758158779496,1
72182.7884943001,-7.3063087887041,3605,-7.3063087887041,1
72183.7884943001,-7.30503598961317,3606,-7.30503598961317,1
72184.7884943001,-7.30376319052231,3607,-7.30376319052231,1
72185.7884943001,-7.30249039143137,3608,-7.30249039143137,1
72186.7884943001,-7.3011689058711,3609,-7.3011689058711,1
72187.7884943001,-7.29965745688289,3610,-7.29965745688289,1
72188.7884943001,-7.29814600789476,3611,-7.29814600789476,1
72189.7884943001,-7.29663455890654,3612,-7.29663455890654,1
72190.7884943001,-7.29512310991841,3613,-7.29512310991841,1
72191.7884943001,-7.29361166093018,3614,-7.29361166093018,1
72192.7884943001,-7.29210021194206,3615,-7.29210021194206,1
