x,z,dist,ne
71900.7884943001,-7.91090007328251,3323,0
71901.7884943001,-7.9075248827298,3324,0
71902.7884943001,-7.90414969217685,3325,0
71903.7884943001,-7.9007745016241,3326,0
71904.7884943001,-7.89739931107115,3327,0
71905.7884943001,-7.89402412051844,3328,0
71906.7884943001,-7.89064892996551,3329,0
71907.7884943001,-7.88727373941279,3330,0
71908.7884943001,-7.88389854885985,3331,0
71909.7884943001,-7.88052335830715,3332,0
71910.7884943001,-7.87714816775443,3333,0
71911.7884943001,-7.87377297720149,3334,0
71912.7884943001,-7.87039778664878,3335,0
71913.7884943001,-7.86702259609584,3336,0
71914.7884943001,-7.86364740554312,3337,0
71915.7884943001,-7.86027221499014,3338,0
71916.7884943001,-7.85689702443743,3339,0
71917.7884943001,-7.85352183388449,3340,0
71918.7884943001,-7.85014664333177,3341,0
71919.7884943001,-7.84677145277883,3342,0
71920.7884943001,-7.84339626222612,3343,0
71921.7884943001,-7.84002107167317,3344,0
71922.7884943001,-7.83664588112042,3345,0
71923.7884943001,-7.83327069056748,3346,0
71924.7884943001,-7.82989550001476,3347,0
71925.7884943001,-7.82652030946183,3348,0
71926.7884943001,-7.82314511890911,3349,0
71927.7884943001,-7.81976992835617,3350,0
71928.7884943001,-7.81639473780341,3351,0
71929.7884943001,-7.81301954725048,3352,0
71930.7884943001,-7.80964435669776,3353,0
71931.7884943001,-7.80626916614482,3354,0
71932.7884943001,-7.8028939755921,3355,0
71933.7884943001,-7.79951878503916,3356,0
71934.7884943001,-7.79614359448646,3357,0
71935.7884943001,-7.79276840393374,3358,0
71936.7884943001,-7.78939321338075,3359,0
71937.7884943001,-7.78601802282782,3360,0
71938.7884943001,-7.7826428322751,3361,0
71939.7884943001,-7.77926764172216,3362,0
71940.7884943001,-7.77589245116949,3363,0
71941.7884943001,-7.77251726061674,3364,0
71942.7884943001,-7.76922853632334,3365,0
71943.7884943001,-7.76630791648744,3366,0
71944.7884943001,-7.76338729665134,3367,0
71945.7884943001,-7.76046667681543,3368,0
71946.7884943001,-7.75754605697933,3369,0
71947.7884943001,-7.75462543714338,3370,0
71948.7884943001,-7.75170481730729,3371,0
71949.7884943001,-7.74878419747138,3372,0
71950.7884943001,-7.74586357763529,3373,0
71951.7884943001,-7.74294295779938,3374,0
71952.7884943001,-7.74002233796328,3375,0
71953.7884943001,-7.73710171812733,3376,0
71954.7884943001,-7.73418109829124,3377,0
71955.7884943001,-7.73126047845533,3378,0
71956.7884943001,-7.72833985861924,3379,0
71957.7884943001,-7.72541923878333,3380,0
71958.7884943001,-7.72249861894723,3381,0
71959.7884943001,-7.71957799911128,3382,0
71960.7884943001,-7.71665737927519,3383,0
71961.7884943001,-7.71380197540229,3384,0
71962.7884943001,-7.71122228414572,3385,0
71963.7884943001,-7.7086425928893,3386,0
71964.7884943001,-7.70606290163273,3387,0
71965.7884943001,-7.70348321037636,3388,0
71966.7884943001,-7.70090351911992,3389,0
71967.7884943001,-7.69832382786335,3390,0
71968.7884943001,-7.69574413660694,3391,0
71969.7884943001,-7.69316444535037,3392,0
71970.7884943001,-7.69058475409396,3393,0
71971.7884943001,-7.68800506283738,3394,0
71972.7884943001,-7.68542537158094,3395,0
71973.7884943001,-7.68284568032437,3396,0
71974.7884943001,-7.68026598906795,3397,0
71975.7884943001,-7.67768629781138,3398,0
71976.7884943001,-7.67510660655497,3399,0
71977.7884943001,-7.67252691529839,3400,0
71978.7884943001,-7.66994722404195,3401,0
71979.7884943001,-7.66736753278538,3402,0
71980.7884943001,-7.66478784152897,3403,0
71981.7884943001,-7.6622081502724,3404,0
71982.7884943001,-7.65962845901598,3405,0
71983.7884943001,-7.6570487677594,3406,0
71984.7884943001,-7.65446907650296,3407,0
71985.7884943001,-7.65188938524638,3408,0
71986.7884943001,-7.64930969398997,3409,0
71987.7884943001,-7.6467300027334,3410,0
71988.7884943001,-7.64415031147699,3411,0
71989.7884943001,-7.64157062022042,3412,0
71990.7884943001,-7.63899092896406,3413,0
71991.7884943001,-7.63641123770762,3414,0
71992.7884943001,-7.63383154645104,3415,0
71993.7884943001,-7.63125185519462,3416,0
71994.7884943001,-7.62867216393805,3417,0
71995.7884943001,-7.62609247268164,3418,0
71996.7884943001,-7.62351278142507,3419,0
71997.7884943001,-7.62093309016862,3420,0
71998.7884943001,-7.61835339891205,3421,0
71999.7884943001,-7.61577370765564,3422,0
72000.7884943001,-7.61319401639907,3423,0
72001.7884943001,-7.61061432514266,3424,0
72002.7884943001,-7.60803463388608,3425,0
72003.7884943001,-7.60545494262963,3426,0
72004.7884943001,-7.60287525137306,3427,0
72005.7884943001,-7.60029556011665,3428,0
72006.7884943001,-7.59771586886008,3429,0
72007.7884943001,-7.59513617760367,3430,0
72008.7884943001,-7.59255648634709,3431,0
72009.7884943001,-7.58997679509065,3432,0
72010.7884943001,-7.58739710383408,3433,0
72011.7884943001,-7.58481741257767,3434,0
72012.7884943001,-7.5822377213211,3435,0
72013.7884943001,-7.57965803006468,3436,0
72014.7884943001,-7.57707833880811,3437,0
72015.7884943001,-7.57449864755174,3438,0
72016.7884943001,-7.5719189562953,3439,0
72017.7884943001,-7.56945638640225,3440,0
72018.7884943001,-7.56747900161656,3441,0
72019.7884943001,-7.56550161683075,3442,0
72020.7884943001,-7.56352423204506,3443,0
72021.7884943001,-7.56154684725924,3444,0
72022.7884943001,-7.55956946247352,3445,0
72023.7884943001,-7.55759207768771,3446,0
72024.7884943001,-7.55561469290202,3447,0
72025.7884943001,-7.5536373081162,3448,0
72026.7884943001,-7.55165992333051,3449,0
72027.7884943001,-7.54968253854469,3450,0
72028.7884943001,-7.54770515375897,3451,0
72029.7884943001,-7.54572776897316,3452,0
72030.7884943001,-7.54375038418747,3453,0
72031.7884943001,-7.54177299940166,3454,0
72032.7884943001,-7.53979561461596,3455,0
72033.7884943001,-7.53781822983014,3456,0
72034.7884943001,-7.53584084504443,3457,0
72035.7884943001,-7.53386346025861,3458,0
72036.7884943001,-7.53190385180527,3459,0
72037.7884943001,-7.53001738116282,3460,0
72038.7884943001,-7.52813091052049,3461,0
72039.7884943001,-7.52624443987804,3462,0
72040.7884943001,-7.52435796923575,3463,0
72041.7884943001,-7.52247149859339,3464,0
72042.7884943001,-7.52058502795095,3465,0
72043.7884943001,-7.51869855730862,3466,0
72044.7884943001,-7.51681208666618,3467,0
72045.7884943001,-7.51492561602385,3468,0
72046.7884943001,-7.51303914538139,3469,0
72047.7884943001,-7.51115267473904,3470,0
72048.7884943001,-7.50926620409659,3471,0
72049.7884943001,-7.50737973345426,3472,0
72050.7884943001,-7.50549326281182,3473,0
72051.7884943001,-7.50360679216949,3474,0
72052.7884943001,-7.50172032152704,3475,0
72053.7884943001,-7.49983385088469,3476,0
72054.7884943001,-7.49794738024224,3477,0
72055.7884943001,-7.49606090959991,3478,0
72056.7884943001,-7.49417443895746,3479,0
72057.7884943001,-7.49228796831513,3480,0
72058.7884943001,-7.49040149767269,3481,0
72059.7884943001,-7.48851502703033,3482,0
72060.7884943001,-7.48662855638789,3483,0
72061.7884943001,-7.48474208574555,3484,0
72062.7884943001,-7.48285561510311,3485,0
72063.7884943001,-7.48096914446078,3486,0
72064.7884943001,-7.47908267381833,3487,0
72065.7884943001,-7.47719620317603,3488,0
72066.7884943001,-7.47530973253369,3489,0
72067.7884943001,-7.4734232618912,3490,0
72068.7884943001,-7.47153679124875,3491,0
72069.7884943001,-7.46965032060642,3492,0
72070.7884943001,-7.46776384996398,3493,0
72071.7884943001,-7.46587737932168,3494,0
72072.7884943001,-7.46399090867932,3495,0
72073.7884943001,-7.46210443803688,3496,0
72074.7884943001,-7.46021796739456,3497,0
72075.7884943001,-7.45833149675211,3498,0
72076.7884943001,-7.45644502610978,3499,0
72077.7884943001,-7.45455855546733,3500,0
72078.7884943001,-7.45267208482497,3501,0
72079.7884943001,-7.45078561418252,3502,0
72080.7884943001,-7.4488991435402,3503,0
72081.7884943001,-7.44701267289776,3504,0
72082.7884943001,-7.44512620225542,3505,0
72083.7884943001,-7.44323973161297,3506,0
72084.7884943001,-7.44135326097062,3507,0
72085.7884943001,-7.43946679032817,3508,0
72086.7884943001,-7.43758031968584,3509,0
72087.7884943001,-7.43569384904339,3510,0
72088.7884943001,-7.43380737840106,3511,0
72089.7884943001,-7.43192090775863,3512,0
72090.7884943001,-7.43003443711629,3513,0
72091.7884943001,-7.42814796647382,3514,0
72092.7884943001,-7.426378912859,3515,0
72093.7884943001,-7.42508338523223,3516,0
72094.7884943001,-7.42378785760553,3517,0
72095.7884943001,-7.42249232997877,3518,0
72096.7884943001,-7.4211968023521,3519,0
72097.7884943001,-7.41990127472538,3520,0
72098.7884943001,-7.41860574709861,3521,0
72099.7884943001,-7.41731021947191,3522,0
72100.7884943001,-7.41601469184514,3523,0
72101.7884943001,-7.41471916421845,3524,0
72102.7884943001,-7.41342363659167,3525,0
72103.7884943001,-7.41212810896496,3526,0
72104.7884943001,-7.41083258133819,3527,0
72105.7884943001,-7.4095370537115,3528,0
72106.7884943001,-7.40824152608472,3529,0
72107.7884943001,-7.40694599845803,3530,0
72108.7884943001,-7.40565047083125,3531,0
72109.7884943001,-7.40435494320455,3532,0
72110.7884943001,-7.40305941557777,3533,0
72111.7884943001,-7.40175026662443,3534,0
72112.7884943001,-7.40038655339013,3535,0
72113.7884943001,-7.39902284015592,3536,0
72114.7884943001,-7.39765912692161,3537,0
72115.7884943001,-7.39629541368739,3538,0
72116.7884943001,-7.39493170045308,3539,0
72117.7884943001,-7.39356798721887,3540,0
72118.7884943001,-7.39220427398456,3541,0
72119.7884943001,-7.39084056075035,3542,0
72120.7884943001,-7.38947684751605,3543,0
72121.7884943001,-7.38811313428186,3544,0
72122.7884943001,-7.38674942104763,3545,0
72123.7884943001,-7.38538570781333,3546,0
72124.7884943001,-7.38402199457911,3547,0
72125.7884943001,-7.38265828134482,3548,0
72126.7884943001,-7.3812945681106,3549,0
72127.7884943001,-7.37993085487629,3550,0
72128.7884943001,-7.37856714164206,3551,0
72129.7884943001,-7.37720342840777,3552,0
72130.7884943001,-7.37583971517355,3553,0
72131.7884943001,-7.37447600193926,3554,0
72132.7884943001,-7.37311228870503,3555,0
72133.7884943001,-7.37174857547074,3556,0
72134.7884943001,-7.37038486223652,3557,0
72135.7884943001,-7.36902114900221,3558,0
72136.7884943001,-7.36765743576799,3559,0
72137.7884943001,-7.36629372253369,3560,0
72138.7884943001,-7.36493000929947,3561,0
72139.7884943001,-7.36356629606518,3562,0
72140.7884943001,-7.36220258283096,3563,0
72141.7884943001,-7.36083886959664,3564,0
72142.7884943001,-7.35947515636242,3565,0
72143.7884943001,-7.35811144312813,3566,0
72144.7884943001,-7.35674772989391,3567,0
72145.7884943001,-7.35538401665962,3568,0
72146.7884943001,-7.35402030342542,3569,0
72147.7884943001,-7.35265659019119,3570,0
72148.7884943001,-7.35129287695689,3571,0
72149.7884943001,-7.34992916372268,3572,0
72150.7884943001,-7.34856545048837,3573,0
72151.7884943001,-7.34720173725416,3574,0
72152.7884943001,-7.34583802401986,3575,0
72153.7884943001,-7.34447431078563,3576,0
72154.7884943001,-7.34311059755133,3577,0
72155.7884943001,-7.34174688431711,3578,0
72156.7884943001,-7.34038317108281,3579,0
72157.7884943001,-7.3390194578486,3580,0
72158.7884943001,-7.3376557446143,3581,0
72159.7884943001,-7.33629203138008,3582,0
72160.7884943001,-7.33492831814577,3583,0
72161.7884943001,-7.33356460491155,3584,0
72162.7884943001,-7.33220089167726,3585,0
72163.7884943001,-7.33083717844304,3586,0
72164.7884943001,-7.32947346520874,3587,0
72165.7884943001,-7.32810975197452,3588,0
72166.7884943001,-7.32674603874021,3589,0
72167.7884943001,-7.32540077506746,3590,0
72168.7884943001,-7.32412797597653,3591,0
72169.7884943001,-7.32285517688568,3592,0
72170.7884943001,-7.32158237779474,3593,0
72171.7884943001,-7.32030957870391,3594,0
72172.7884943001,-7.31903677961304,3595,0
72173.7884943001,-7.31776398052211,3596,0
72174.7884943001,-7.31649118143126,3597,0
72175.7884943001,-7.31521838234033,3598,0
72176.7884943001,-7.31394558324948,3599,0
72177.7884943001,-7.31267278415854,3600,0
72178.7884943001,-7.31139998506768,3601,0
72179.7884943001,-7.31012718597675,3602,0
72180.7884943001,-7.30885438688589,3603,0
72181.7884943001,-7.30758158779496,3604,0
72182.7884943001,-7.3063087887041,3605,0
72183.7884943001,-7.30503598961317,3606,0
72184.7884943001,-7.30376319052231,3607,0
72185.7884943001,-7.30249039143137,3608,0
72186.7884943001,-7.3011689058711,3609,0
72187.7884943001,-7.29965745688289,3610,0
72188.7884943001,-7.29814600789476,3611,0
72189.7884943001,-7.29663455890654,3612,0
72190.7884943001,-7.29512310991841,3613,0
72191.7884943001,-7.29361166093018,3614,0
72192.7884943001,-7.29210021194206,3615,0
72193.7884943001,-7.29058876295384,3616,0
72194.7884943001,-7.28907731396571,3617,0
72195.7884943001,-7.2875658649775,3618,0
72196.7884943001,-7.2860544159894,3619,0
72197.7884943001,-7.28454296700126,3620,0
72198.7884943001,-7.28303151801301,3621,0
72199.7884943001,-7.28152006902479,3622,0
72200.7884943001,-7.28000862003667,3623,0
72201.7884943001,-7.27849717104845,3624,0
72202.7884943001,-7.27698572206033,3625,0
72203.7884943001,-7.2754742730721,3626,0
72204.7884943001,-7.27396282408399,3627,0
72205.7884943001,-7.27245137509587,3628,0
72206.7884943001,-7.27093992610765,3629,0
72207.7884943001,-7.26942847711953,3630,0
72208.7884943001,-7.26791702813131,3631,0
72209.7884943001,-7.26640557914318,3632,0
72210.7884943001,-7.26489413015495,3633,0
72211.7884943001,-7.26338268116682,3634,0
72212.7884943001,-7.26187123217861,3635,0
72213.7884943001,-7.26035978319048,3636,0
72214.7884943001,-7.25884833420227,3637,0
72215.7884943001,-7.25733688521413,3638,0
72216.7884943001,-7.2558254362259,3639,0
72217.7884943001,-7.25431398723778,3640,0
72218.7884943001,-7.25280253824956,3641,0
72219.7884943001,-7.25129108926144,3642,0
72220.7884943001,-7.24977964027322,3643,0
72221.7884943001,-7.24826819128509,3644,0
72222.7884943001,-7.24675674229687,3645,0
72223.7884943001,-7.24524529330873,3646,0
72224.7884943001,-7.24373384432052,3647,0
72225.7884943001,-7.24222239533239,3648,0
72226.7884943001,-7.24071094634417,3649,0
72227.7884943001,-7.23919949735605,3650,0
72228.7884943001,-7.23768804836782,3651,0
72229.7884943001,-7.23617659937972,3652,0
72230.7884943001,-7.23466515039159,3653,0
72231.7884943001,-7.23315370140337,3654,0
72232.7884943001,-7.23164225241525,3655,0
72233.7884943001,-7.23013080342703,3656,0
72234.7884943001,-7.2286193544389,3657,0
72235.7884943001,-7.22710790545067,3658,0
72236.7884943001,-7.22559645646254,3659,0
72237.7884943001,-7.22408500747433,3660,0
72238.7884943001,-7.2225735584862,3661,0
72239.7884943001,-7.22106210949799,3662,0
72240.7884943001,-7.21955066050985,3663,0
72241.7884943001,-7.21801332029736,3664,0
72242.7884943001,-7.21637686354928,3665,0
72243.7884943001,-7.21474040680109,3666,0
72244.7884943001,-7.21310395005301,3667,0
72245.7884943001,-7.21146749330482,3668,0
72246.7884943001,-7.20983103655674,3669,0
72247.7884943001,-7.20819457980855,3670,0
72248.7884943001,-7.20655812306045,3671,0
72249.7884943001,-7.20492166631227,3672,0
72250.7884943001,-7.20328520956418,3673,0
72251.7884943001,-7.201648752816,3674,0
72252.7884943001,-7.20001229606791,3675,0
72253.7884943001,-7.19837583931973,3676,0
72254.7884943001,-7.19673938257165,3677,0
72255.7884943001,-7.19510292582357,3678,0
72256.7884943001,-7.19346646907538,3679,0
72257.7884943001,-7.1918300123273,3680,0
72258.7884943001,-7.19019355557912,3681,0
72259.7884943001,-7.18855709883103,3682,0
72260.7884943001,-7.18692064208283,3683,0
72261.7884943001,-7.18522265424854,3684,0
72262.7884943001,-7.18329072653441,3685,0
72263.7884943001,-7.1813587988204,3686,0
72264.7884943001,-7.17942687110627,3687,0
72265.7884943001,-7.17749494339225,3688,0
72266.7884943001,-7.1755630156781,3689,0
72267.7884943001,-7.17363108796409,3690,0
72268.7884943001,-7.17169916024996,3691,0
72269.7884943001,-7.16976723253595,3692,0
72270.7884943001,-7.16783530482182,3693,0
72271.7884943001,-7.1659033771078,3694,0
72272.7884943001,-7.16397144939367,3695,0
72273.7884943001,-7.16203952167964,3696,0
72274.7884943001,-7.16010759396551,3697,0
72275.7884943001,-7.1581756662515,3698,0
72276.7884943001,-7.15624373853737,3699,0
72277.7884943001,-7.15431181082336,3700,0
72278.7884943001,-7.15237988310922,3701,0
72279.7884943001,-7.15044795539523,3702,0
72280.7884943001,-7.14851602768121,3703,0
72281.7884943001,-7.14658409996709,3704,0
72282.7884943001,-7.14465217225308,3705,0
72283.7884943001,-7.14272024453895,3706,0
72284.7884943001,-7.14078831682493,3707,0
72285.7884943001,-7.13885638911078,3708,0
72286.7884943001,-7.13692446139676,3709,0
72287.7884943001,-7.13499253368263,3710,0
72288.7884943001,-7.13306060596862,3711,0
72289.7884943001,-7.13112867825449,3712,0
72290.7884943001,-7.12919675054048,3713,0
72291.7884943001,-7.12726482282635,3714,0
72292.7884943001,-7.12533289511231,3715,0
72293.7884943001,-7.12340096739819,3716,0
72294.7884943001,-7.12146903968417,3717,0
72295.7884943001,-7.11953711197005,3718,0
72296.7884943001,-7.11760518425603,3719,0
72297.7884943001,-7.1156732565419,3720,0
72298.7884943001,-7.11374132882786,3721,0
72299.7884943001,-7.11180940111374,3722,0
72300.7884943001,-7.10987747339972,3723,0
72301.7884943001,-7.10794554568559,3724,0
72302.7884943001,-7.10601361797158,3725,0
72303.7884943001,-7.10408169025745,3726,0
72304.7884943001,-7.10214976254345,3727,0
72305.7884943001,-7.10021783482944,3728,0
72306.7884943001,-7.09828590711531,3729,0
72307.7884943001,-7.09635397940129,3730,0
72308.7884943001,-7.09442205168717,3731,0
72309.7884943001,-7.09249012397315,3732,0
72310.7884943001,-7.090558196259,3733,0
72311.7884943001,-7.08862626854499,3734,0
72312.7884943001,-7.08669434083086,3735,0
72313.7884943001,-7.08476241311685,3736,0
72314.7884943001,-7.08283048540272,3737,0
72315.7884943001,-7.08089855768871,3738,0
72316.7884943001,-7.07895221861758,3739,0
72317.7884943001,-7.07695210583792,3740,0
72318.7884943001,-7.07495199305816,3741,0
72319.7884943001,-7.07295188027851,3742,0
72320.7884943001,-7.07095176749875,3743,0
72321.7884943001,-7.0689516547191,3744,0
72322.7884943001,-7.06695154193934,3745,0
72323.7884943001,-7.06495142915967,3746,0
72324.7884943001,-7.06295131637991,3747,0
72325.7884943001,-7.06095120360026,3748,0
72326.7884943001,-7.0589510908205,3749,0
72327.7884943001,-7.05695097804086,3750,0
72328.7884943001,-7.05495086526109,3751,0
72329.7884943001,-7.05295075248142,3752,0
72330.7884943001,-7.05095063970166,3753,0
72331.7884943001,-7.04895052692202,3754,0
72332.7884943001,-7.04695041414225,3755,0
72333.7884943001,-7.04495030136261,3756,0
72334.7884943001,-7.04295018858284,3757,0
72335.7884943001,-7.04095007580322,3758,0
72336.7884943001,-7.03880990672468,3759,0
72337.7884943001,-7.03615066532172,3760,0
72338.7884943001,-7.03349142391892,3761,0
72339.7884943001,-7.03083218251596,3762,0
72340.7884943001,-7.02817294111316,3763,0
72341.7884943001,-7.02551369971019,3764,0
72342.7884943001,-7.02285445830736,3765,0
72343.7884943001,-7.02019521690439,3766,0
72344.7884943001,-7.01753597550159,3767,0
72345.7884943001,-7.01487673409863,3768,0
72346.7884943001,-7.01221749269583,3769,0
72347.7884943001,-7.00955825129286,3770,0
72348.7884943001,-7.00689900989003,3771,0
72349.7884943001,-7.00423976848707,3772,0
72350.7884943001,-7.00158052708426,3773,0
72351.7884943001,-6.9989212856813,3774,0
72352.7884943001,-6.9962620442785,3775,0
72353.7884943001,-6.99360280287553,3776,0
72354.7884943001,-6.9909435614727,3777,0
72355.7884943001,-6.98828432006973,3778,0
72356.7884943001,-6.98562507866693,3779,0
72357.7884943001,-6.98296583726397,3780,0
72358.7884943001,-6.98030659586117,3781,0
72359.7884943001,-6.9776473544582,3782,0
72360.7884943001,-6.97498811305543,3783,0
72361.7884943001,-6.97232887165262,3784,0
72362.7884943001,-6.96966963024966,3785,0
72363.7884943001,-6.96701038884686,3786,0
72364.7884943001,-6.9643511474439,3787,0
72365.7884943001,-6.9616919060411,3788,0
72366.7884943001,-6.95903266463813,3789,0
72367.7884943001,-6.95637342323529,3790,0
72368.7884943001,-6.95371418183233,3791,0
72369.7884943001,-6.95105494042953,3792,0
72370.7884943001,-6.94839569902657,3793,0
72371.7884943001,-6.94573645762377,3794,0
72372.7884943001,-6.9430772162208,3795,0
72373.7884943001,-6.94041797481797,3796,0
72374.7884943001,-6.93775873341501,3797,0
72375.7884943001,-6.9350994920122,3798,0
72376.7884943001,-6.93244025060924,3799,0
72377.7884943001,-6.92978100920644,3800,0
72378.7884943001,-6.92712176780347,3801,0
72379.7884943001,-6.92446252640064,3802,0
72380.7884943001,-6.92180328499768,3803,0
72381.7884943001,-6.91914404359488,3804,0
72382.7884943001,-6.91648480219192,3805,0
72383.7884943001,-6.91382556078911,3806,0
72384.7884943001,-6.91116631938614,3807,0
72385.7884943001,-6.90850707798337,3808,0
72386.7884943001,-6.90584783658056,3809,0
72387.7884943001,-6.9031885951776,3810,0
72388.7884943001,-6.9005293537748,3811,0
72389.7884943001,-6.89787011237184,3812,0
72390.7884943001,-6.89521087096904,3813,0
72391.7884943001,-6.89256142993201,3814,0
72392.7884943001,-6.88994764560086,3815,0
72393.7884943001,-6.88733386126958,3816,0
72394.7884943001,-6.88472007693846,3817,0
72395.7884943001,-6.88210629260719,3818,0
72396.7884943001,-6.87949250827607,3819,0
72397.7884943001,-6.87687872394478,3820,0
72398.7884943001,-6.87426493961363,3821,0
72399.7884943001,-6.87165115528235,3822,0
72400.7884943001,-6.86903737095122,3823,0
72401.7884943001,-6.86642358661995,3824,0
72402.7884943001,-6.86380980228883,3825,0
72403.7884943001,-6.86119601795754,3826,0
72404.7884943001,-6.85858223362639,3827,0
72405.7884943001,-6.85596844929512,3828,0
72406.7884943001,-6.853354664964,3829,0
72407.7884943001,-6.85074088063272,3830,0
72408.7884943001,-6.8481270963016,3831,0
72409.7884943001,-6.84551331197032,3832,0
72410.7884943001,-6.84289952763922,3833,0
72411.7884943001,-6.84022170688451,3834,0
72412.7884943001,-6.83731245158729,3835,0
72413.7884943001,-6.83440319629024,3836,0
72414.7884943001,-6.83149394099303,3837,0
72415.7884943001,-6.82858468569597,3838,0
72416.7884943001,-6.82567543039874,3839,0
72417.7884943001,-6.82276617510166,3840,0
72418.7884943001,-6.81985691980445,3841,0
72419.7884943001,-6.81694766450739,3842,0
72420.7884943001,-6.81403840921017,3843,0
72421.7884943001,-6.81112915391312,3844,0
72422.7884943001,-6.8082198986159,3845,0
72423.7884943001,-6.80531064331881,3846,0
72424.7884943001,-6.80240138802159,3847,0
72425.7884943001,-6.79949213272453,3848,0
72426.7884943001,-6.79658287742731,3849,0
72427.7884943001,-6.79367362213027,3850,0
72428.7884943001,-6.79076436683304,3851,0
72429.7884943001,-6.78785511153595,3852,0
72430.7884943001,-6.78494585623873,3853,0
72431.7884943001,-6.78203660094169,3854,0
72432.7884943001,-6.77912734564446,3855,0
72433.7884943001,-6.77621809034741,3856,0
72434.7884943001,-6.77330883505018,3857,0
72435.7884943001,-6.77039957975317,3858,0
72436.7884943001,-6.76749032445611,3859,0
72437.7884943001,-6.76458106915889,3860,0
72438.7884943001,-6.76167181386184,3861,0
72439.7884943001,-6.75876255856455,3862,0
72440.7884943001,-6.75585330326734,3863,0
72441.7884943001,-6.75294404797034,3864,0
72442.7884943001,-6.75003479267325,3865,0
72443.7884943001,-6.74712553737604,3866,0
72444.7884943001,-6.74421628207899,3867,0
72445.7884943001,-6.74130702678177,3868,0
72446.7884943001,-6.73839777148471,3869,0
72447.7884943001,-6.73548851618749,3870,0
72448.7884943001,-6.73257926089041,3871,0
72449.7884943001,-6.72967000559319,3872,0
72450.7884943001,-6.72676075029613,3873,0
72451.7884943001,-6.72385149499891,3874,0
72452.7884943001,-6.72094223970186,3875,0
72453.7884943001,-6.71803298440464,3876,0
72454.7884943001,-6.71512372910755,3877,0
72455.7884943001,-6.71221447381033,3878,0
72456.7884943001,-6.70930521851328,3879,0
72457.7884943001,-6.70639596321606,3880,0
72458.7884943001,-6.70348670791901,3881,0
72459.7884943001,-6.70057745262178,3882,0
72460.7884943001,-6.69766819732469,3883,0
72461.7884943001,-6.69475894202748,3884,0
72462.7884943001,-6.69184968673042,3885,0
72463.7884943001,-6.6889404314332,3886,0
72464.7884943001,-6.68603117613615,3887,0
72465.7884943001,-6.68312192083894,3888,0
72466.7884943001,-6.68027012583565,3889,0
72467.7884943001,-6.67762224897168,3890,0
72468.7884943001,-6.67497437210759,3891,0
72469.7884943001,-6.67232649524365,3892,0
72470.7884943001,-6.66967861837956,3893,0
72471.7884943001,-6.66703074151562,3894,0
72472.7884943001,-6.66438286465152,3895,0
72473.7884943001,-6.66173498778755,3896,0
72474.7884943001,-6.65908711092346,3897,0
72475.7884943001,-6.65643923405952,3898,0
72476.7884943001,-6.65379135719543,3899,0
72477.7884943001,-6.65114348033149,3900,0
72478.7884943001,-6.64849560346739,3901,0
72479.7884943001,-6.64584772660342,3902,0
72480.7884943001,-6.64319984973932,3903,0
72481.7884943001,-6.64055197287538,3904,0
72482.7884943001,-6.63790409601129,3905,0
72483.7884943001,-6.63525621914735,3906,0
72484.7884943001,-6.63260834228326,3907,0
72485.7884943001,-6.62996046541931,3908,0
72486.7884943001,-6.6273125885552,3909,0
72487.7884943001,-6.62466471169126,3910,0
72488.7884943001,-6.62201683482717,3911,0
72489.7884943001,-6.61936895796323,3912,0
72490.7884943001,-6.61672108109914,3913,0
72491.7884943001,-6.61407320423525,3914,0
72492.7884943001,-6.61142532737128,3915,0
72493.7884943001,-6.60877745050719,3916,0
72494.7884943001,-6.60612957364325,3917,0
72495.7884943001,-6.60348169677916,3918,0
72496.7884943001,-6.60083381991521,3919,0
72497.7884943001,-6.59818594305112,3920,0
72498.7884943001,-6.59553806618714,3921,0
72499.7884943001,-6.59289018932305,3922,0
72500.7884943001,-6.59024231245911,3923,0
72501.7884943001,-6.58759443559502,3924,0
72502.7884943001,-6.58494655873108,3925,0
72503.7884943001,-6.58229868186698,3926,0
72504.7884943001,-6.57965080500301,3927,0
72505.7884943001,-6.57700292813892,3928,0
72506.7884943001,-6.57435505127498,3929,0
72507.7884943001,-6.57170717441089,3930,0
72508.7884943001,-6.56905929754695,3931,0
72509.7884943001,-6.56641142068286,3932,0
72510.7884943001,-6.56376354381892,3933,0
72511.7884943001,-6.5611156669548,3934,0
72512.7884943001,-6.55846779009086,3935,0
72513.7884943001,-6.55581991322677,3936,0
72514.7884943001,-6.55317203636283,3937,0
72515.7884943001,-6.55052415949873,3938,0
72516.7884943001,-6.54787628263485,3939,0
72517.7884943001,-6.54522840577088,3940,0
72518.7884943001,-6.54258052890678,3941,0
72519.7884943001,-6.53993265204284,3942,0
72520.7884943001,-6.53728477517875,3943,0
72521.7884943001,-6.53463689831481,3944,0
72522.7884943001,-6.53198902145071,3945,0
72523.7884943001,-6.52934114458674,3946,0
72524.7884943001,-6.52669326772265,3947,0
72525.7884943001,-6.52404539085871,3948,0
72526.7884943001,-6.52139751399462,3949,0
72527.7884943001,-6.51874963713068,3950,0
72528.7884943001,-6.51610176026658,3951,0
72529.7884943001,-6.51345388340261,3952,0
72530.7884943001,-6.51080600653852,3953,0
72531.7884943001,-6.50815812967458,3954,0
72532.7884943001,-6.50551025281049,3955,0
72533.7884943001,-6.50286237594655,3956,0
72534.7884943001,-6.50021449908246,3957,0
72535.7884943001,-6.49756662221851,3958,0
