z,x,dist,ne
-14.4722952236228,69795.7754283448,1804,1
-14.4643378463843,69796.7754356697,1805,1
-14.4563804691467,69797.7754429946,1806,1
-14.4484230919089,69798.7754503195,1807,1
-14.4404657146704,69799.7754576444,1808,1
-14.4325083374328,69800.7754649693,1809,1
-14.4245509601943,69801.7754722942,1810,1
-14.4165935829558,69802.7754796191,1811,1
-14.4086362057182,69803.775486944,1812,1
-14.4006788284804,69804.7754942689,1813,1
-14.392721451242,69805.7755015938,1814,1
-14.3847640740043,69806.7755089187,1815,1
-14.3768066967659,69807.7755162436,1816,1
-14.3688493195282,69808.7755235685,1817,1
-14.3608919422897,69809.7755308934,1818,1
-14.3529345650519,69810.7755382183,1819,1
-14.3449771878135,69811.7755455431,1820,1
-14.3370198105758,69812.775552868,1821,1
-14.3290624333373,69813.7755601929,1822,1
-14.3211050560997,69814.7755675178,1823,1
-14.3131476788612,69815.7755748427,1824,1
-14.3051903016234,69816.7755821676,1825,1
-14.297232924385,69817.7755894925,1826,1
-14.2892755471473,69818.7755968174,1827,1
-14.2813181699088,69819.7756041423,1828,1
-14.2733607926712,69820.7756114672,1829,1
-14.2654034154328,69821.7756187921,1830,1
-14.257446038195,69822.775626117,1831,1
-14.2494886609565,69823.7756334419,1832,1
-14.2415312837188,69824.7756407668,1833,1
-14.2335739064803,69825.7756480917,1834,1
-14.2256165292427,69826.7756554166,1835,1
-14.2176591520043,69827.7756627415,1836,1
-14.2097017747666,69828.7756700664,1837,1
-14.2017443975288,69829.7756773913,1838,1
-14.1937870202904,69830.7756847162,1839,1
-14.1858296430527,69831.775692041,1840,1
-14.1778722658143,69832.7756993659,1841,1
-14.1699148885766,69833.7757066908,1842,1
-14.1619575113381,69834.7757140157,1843,1
-14.1540001341003,69835.7757213406,1844,1
-14.1460427568619,69836.7757286655,1845,1
-14.1380853796242,69837.7757359904,1846,1
-14.1301280023857,69838.7757433153,1847,1
-14.1221706251481,69839.7757506402,1848,1
-14.1142132479097,69840.7757579651,1849,1
-14.1062558706718,69841.77576529,1850,1
-14.0982984934334,69842.7757726149,1851,1
-14.0902345776694,69843.7757800328,1852,1
-14.0807884810873,69844.7757886568,1853,1
-14.0713423845061,69845.7757972809,1854,1
-14.061896287924,69846.7758059049,1855,1
-14.0524501913428,69847.775814529,1856,1
-14.0430040947605,69848.775823153,1857,1
-14.0335579981794,69849.775831777,1858,1
-14.0241119015973,69850.7758404011,1859,1
-14.0146658050161,69851.7758490251,1860,1
-14.005219708434,69852.7758576492,1861,1
-13.9957736118529,69853.7758662733,1862,1
-13.9863275152715,69854.7758748973,1863,1
-13.9768814186894,69855.7758835213,1864,1
-13.9674353221083,69856.7758921454,1865,1
-13.9579892255262,69857.7759007694,1866,1
-13.948543128945,69858.7759093935,1867,1
-13.9390970323629,69859.7759180175,1868,1
-13.9296509357816,69860.7759266416,1869,1
-13.9202048391995,69861.7759352656,1870,1
-13.9107315018829,69862.7759439135,1871,1
-13.9009103843313,69863.7759528648,1872,1
-13.8910892667806,69864.7759618161,1873,1
-13.8812681492289,69865.7759707674,1874,1
-13.8714470316781,69866.7759797187,1875,1
-13.8616259141264,69867.77598867,1876,1
-13.8518047965757,69868.7759976214,1877,1
-13.8419836790242,69869.7760065727,1878,1
-13.8321625614734,69870.776015524,1879,1
-13.8223414439218,69871.7760244753,1880,1
-13.8125203263711,69872.7760334266,1881,1
-13.8026992088193,69873.7760423779,1882,1
-13.7928780912686,69874.7760513292,1883,1
-13.7830569737169,69875.7760602806,1884,1
-13.7732358561662,69876.7760692319,1885,1
-13.7634147386147,69877.7760781832,1886,1
-13.753593621064,69878.7760871345,1887,1
-13.7437725035132,69879.7760960858,1888,1
-13.7339513859615,69880.7761050371,1889,1
-13.7241302684108,69881.7761139885,1890,1
-13.7143091508592,69882.7761229398,1891,1
-13.7044880333085,69883.7761318911,1892,1
-13.6946669157569,69884.7761408424,1893,1
-13.684845798206,69885.7761497937,1894,1
-13.6750246806544,69886.776158745,1895,1
-13.6652035631037,69887.7761676964,1896,1
-13.655382445552,69888.7761766477,1897,1
-13.6455613280013,69889.776185599,1898,1
-13.6357402104497,69890.7761945503,1899,1
-13.6259190928989,69891.7762035016,1900,1
-13.6160979753473,69892.7762124529,1901,1
-13.6062768577965,69893.7762214042,1902,1
-13.5964557402449,69894.7762303556,1903,1
-13.5866346226942,69895.7762393069,1904,1
-13.5768135051425,69896.7762482582,1905,1
-13.5669923875918,69897.7762572095,1906,1
-13.55717127004,69898.7762661608,1907,1
-13.5473501524894,69899.7762751121,1908,1
-13.5375290349378,69900.7762840635,1909,1
-13.527707917387,69901.7762930148,1910,1
-13.5178867998354,69902.7763019661,1911,1
-13.5080656822848,69903.7763109174,1912,1
-13.4982445647339,69904.7763198687,1913,1
-13.4884234471823,69905.77632882,1914,1
-13.4786023296316,69906.7763377714,1915,1
-13.46878121208,69907.7763467227,1916,1
-13.4589600945293,69908.776355674,1917,1
-13.4491389769776,69909.7763646253,1918,1
-13.4393178594268,69910.7763735766,1919,1
-13.4294967418751,69911.7763825279,1920,1
-13.4196756243244,69912.7763914792,1921,1
-13.4098545067728,69913.7764004306,1922,1
-13.4000333892222,69914.7764093819,1923,1
-13.3902122716705,69915.7764183332,1924,1
-13.3803911541196,69916.7764272845,1925,1
-13.370570036568,69917.7764362358,1926,1
-13.3609642817967,69918.7764449992,1927,1
-13.353984232853,69919.7764514712,1928,1
-13.3470041839101,69920.7764579432,1929,1
-13.3400241349663,69921.7764644152,1930,1
-13.3330440860233,69922.7764708873,1931,1
-13.3260640370795,69923.7764773593,1932,1
-13.3190839881365,69924.7764838313,1933,1
-13.3121039391928,69925.7764903033,1934,1
-13.3051238902498,69926.7764967753,1935,1
-13.2981438413061,69927.7765032473,1936,1
-13.2911637923631,69928.7765097194,1937,1
-13.2841837434201,69929.7765161914,1938,1
-13.2772036944763,69930.7765226634,1939,1
-13.2702236455333,69931.7765291354,1940,1
-13.2632435965895,69932.7765356074,1941,1
-13.2562635476459,69933.7765420794,1942,1
-13.2492834987029,69934.7765485515,1943,1
-13.2423034497598,69935.7765550235,1944,1
-13.2353234008161,69936.7765614955,1945,1
-13.2283887819737,69937.7765679279,1946,1
-13.2219996747368,69938.7765738842,1947,1
-13.2156105675007,69939.7765798405,1948,1
-13.2092214602639,69940.7765857968,1949,1
-13.2028323530276,69941.7765917531,1950,1
-13.1964432457908,69942.7765977095,1951,1
-13.1900541385546,69943.7766036658,1952,1
-13.1836650313178,69944.7766096221,1953,1
-13.1772759240816,69945.7766155784,1954,1
-13.1708868168448,69946.7766215347,1955,1
-13.1644977096086,69947.7766274911,1956,1
-13.1581086023717,69948.7766334474,1957,1
-13.1517194951355,69949.7766394037,1958,1
-13.1453303878987,69950.77664536,1959,1
-13.1389412806626,69951.7766513164,1960,1
-13.1325521734258,69952.7766572727,1961,1
-13.1261630661896,69953.776663229,1962,1
-13.1197739589528,69954.7766691853,1963,1
-13.1133848517165,69955.7766751416,1964,1
-13.1069957444797,69956.776681098,1965,1
-13.1006066372435,69957.7766870543,1966,1
-13.0942175300067,69958.7766930106,1967,1
-13.0878284227706,69959.7766989669,1968,1
-13.0814393155343,69960.7767049232,1969,1
-13.0750502082975,69961.7767108796,1970,1
-13.0686611010613,69962.7767168359,1971,1
-13.0622719938245,69963.7767227922,1972,1
-13.0558828865883,69964.7767287485,1973,1
-13.0494937793515,69965.7767347049,1974,1
-13.0431046721152,69966.7767406612,1975,1
-13.0367155648784,69967.7767466175,1976,1
-13.0303264576422,69968.7767525738,1977,1
-13.0239373504054,69969.7767585301,1978,1
-13.0175482431692,69970.7767644865,1979,1
-13.0111591359324,69971.7767704428,1980,1
-13.0047700286962,69972.7767763991,1981,1
-12.9983809214593,69973.7767823554,1982,1
-12.9919918142231,69974.7767883117,1983,1
-12.9856027069863,69975.7767942681,1984,1
-12.9792135997501,69976.7768002244,1985,1
-12.9728244925133,69977.7768061807,1986,1
-12.9664353852771,69978.776812137,1987,1
-12.9600462780403,69979.7768180933,1988,1
-12.953657170804,69980.7768240497,1989,1
-12.9472680635672,69981.776830006,1990,1
-12.9408789563311,69982.7768359623,1991,1
-12.9344898490943,69983.7768419186,1992,1
-12.9281007418581,69984.7768478749,1993,1
-12.9217116346213,69985.7768538313,1994,1
-12.915322527385,69986.7768597876,1995,1
-12.9089334201489,69987.7768657439,1996,1
-12.9025443129121,69988.7768717002,1997,1
-12.8961552056759,69989.7768776565,1998,1
-12.8897660984391,69990.7768836129,1999,1
-12.8833769912028,69991.7768895692,2000,1
-12.876987883966,69992.7768955255,2001,1
-12.8705551144973,69993.7769015199,2002,1
-12.863620522608,69994.7769079523,2003,1
-12.8566859307193,69995.7769143846,2004,1
-12.8497513388301,69996.776920817,2005,1
-12.8428167469414,69997.7769272493,2006,1
-12.835882155052,69998.7769336817,2007,1
-12.8289475631633,69999.776940114,2008,1
-12.822012971274,70000.7769465464,2009,1
-12.8150783793854,70001.7769529787,2010,1
-12.808143787496,70002.7769594111,2011,1
-12.8012091956075,70003.7769658434,2012,1
-12.7942746037181,70004.7769722758,2013,1
-12.7873400118293,70005.7769787081,2014,1
-12.78040541994,70006.7769851404,2015,1
-12.7734708280514,70007.7769915728,2016,1
-12.7665362361621,70008.7769980051,2017,1
-12.7596016442734,70009.7770044375,2018,1
-12.7526670523841,70010.7770108698,2019,1
-12.7457324604954,70011.7770173022,2020,1
-12.7388024778054,70012.7770237305,2021,1
-12.731924707505,70013.7770301133,2022,1
-12.7250469372053,70014.777036496,2023,1
-12.7181691669049,70015.7770428788,2024,1
-12.7112913966051,70016.7770492615,2025,1
-12.7044136263046,70017.7770556443,2026,1
-12.6975358560049,70018.7770620271,2027,1
-12.6906580857044,70019.7770684098,2028,1
-12.6837803154047,70020.7770747926,2029,1
-12.6769025451043,70021.7770811753,2030,1
-12.6700247748046,70022.7770875581,2031,1
-12.6631470045041,70023.7770939409,2032,1
-12.6562692342044,70024.7771003236,2033,1
-12.649391463904,70025.7771067064,2034,1
-12.6425136936042,70026.7771130891,2035,1
-12.6356359233038,70027.7771194719,2036,1
-12.6287581530041,70028.7771258547,2037,1
-12.6218803827036,70029.7771322374,2038,1
-12.6150026124038,70030.7771386202,2039,1
-12.6081248421034,70031.777145003,2040,1
-12.6012470718037,70032.7771513857,2041,1
-12.5943693015033,70033.7771577685,2042,1
-12.5874915312036,70034.7771641512,2043,1
-12.5806137609032,70035.777170534,2044,1
-12.5737359906034,70036.7771769167,2045,1
-12.5668582203037,70037.7771832995,2046,1
-12.5599804500033,70038.7771896823,2047,1
-12.5531026797035,70039.777196065,2048,1
-12.5462249094031,70040.7772024478,2049,1
-12.5393471391033,70041.7772088306,2050,1
-12.5324693688028,70042.7772152133,2051,1
-12.5255915985031,70043.7772215961,2052,1
-12.5187138282027,70044.7772279788,2053,1
-12.511836057903,70045.7772343616,2054,1
-12.5049582876026,70046.7772407444,2055,1
-12.4980805173029,70047.7772471271,2056,1
-12.4912027470024,70048.7772535099,2057,1
-12.4843249767027,70049.7772598926,2058,1
-12.4774472064023,70050.7772662754,2059,1
-12.4705694361024,70051.7772726581,2060,1
-12.463691665802,70052.7772790409,2061,1
-12.4568138955023,70053.7772854237,2062,1
-12.4499361252019,70054.7772918064,2063,1
-12.4430583549021,70055.7772981892,2064,1
-12.4361805846017,70056.777304572,2065,1
-12.429302814302,70057.7773109547,2066,1
-12.4224250440016,70058.7773173375,2067,1
-12.4155472737019,70059.7773237202,2068,1
-12.4086695034015,70060.777330103,2069,1
-12.4017917331017,70061.7773364858,2070,1
-12.3949139628019,70062.7773428685,2071,1
-12.3880361925014,70063.7773492513,2072,1
-12.381158422201,70064.777355634,2073,1
-12.3742806519013,70065.7773620168,2074,1
-12.3674028816009,70066.7773683996,2075,1
-12.3605251113011,70067.7773747823,2076,1
-12.3537038518239,70068.7773811158,2077,1
-12.3474965738884,70069.7773869134,2078,1
-12.3412892959535,70070.7773927111,2079,1
-12.3350820180179,70071.7773985087,2080,1
-12.328874740083,70072.7774043063,2081,1
-12.3226674621474,70073.777410104,2082,1
-12.3164601842125,70074.7774159016,2083,1
-12.310252906277,70075.7774216993,2084,1
-12.304045628342,70076.7774274969,2085,1
-12.2978383504065,70077.7774332946,2086,1
-12.2916310724716,70078.7774390922,2087,1
-12.2854237945361,70079.7774448899,2088,1
-12.2792165166011,70080.7774506875,2089,1
-12.2730092386655,70081.7774564851,2090,1
-12.2668019607307,70082.7774622828,2091,1
-12.2605946827951,70083.7774680804,2092,1
-12.2543874048602,70084.7774738781,2093,1
-12.2481801269247,70085.7774796757,2094,1
-12.2419728489896,70086.7774854734,2095,1
-12.2357655710542,70087.777491271,2096,1
-12.2295582931192,70088.7774970687,2097,1
-12.2233510151837,70089.7775028663,2098,1
-12.2171437372488,70090.777508664,2099,1
-12.2109364593132,70091.7775144616,2100,1
-12.2047291813783,70092.7775202592,2101,1
-12.1985219034434,70093.7775260569,2102,1
-12.1923146255078,70094.7775318545,2103,1
-12.186107347573,70095.7775376522,2104,1
-12.1799000696374,70096.7775434498,2105,1
-12.1736927917025,70097.7775492475,2106,1
-12.1674855137669,70098.7775550451,2107,1
-12.1612782358319,70099.7775608428,2108,1
-12.1550709578965,70100.7775666404,2109,1
-12.1488636799615,70101.777572438,2110,1
-12.142656402026,70102.7775782357,2111,1
-12.1364491240911,70103.7775840333,2112,1
-12.1302418461555,70104.777589831,2113,1
-12.1240345682206,70105.7775956286,2114,1
-12.117827290285,70106.7776014263,2115,1
-12.1116200123501,70107.7776072239,2116,1
-12.1054127344146,70108.7776130216,2117,1
-12.0992054564796,70109.7776188192,2118,1
-12.0929981785442,70110.7776246169,2119,1
-12.0867909006091,70111.7776304145,2120,1
-12.0805836226737,70112.7776362122,2121,1
-12.0743763447387,70113.7776420098,2122,1
-12.0681690668032,70114.7776478074,2123,1
-12.0619617888683,70115.7776536051,2124,1
-12.0557545109327,70116.7776594027,2125,1
-12.0495472329978,70117.7776652004,2126,1
-12.0433399550629,70118.777670998,2127,1
-12.0371326771274,70119.7776767957,2128,1
-12.0309253991924,70120.7776825933,2129,1
-12.0247181212569,70121.777688391,2130,1
-12.018510843322,70122.7776941886,2131,1
-12.0123035653864,70123.7776999862,2132,1
-12.0060962874515,70124.7777057839,2133,1
-11.9998890095159,70125.7777115815,2134,1
-11.993681731581,70126.7777173792,2135,1
-11.9874744536455,70127.7777231768,2136,1
-11.9812671757106,70128.7777289745,2137,1
-11.9750598977751,70129.7777347721,2138,1
-11.96885261984,70130.7777405698,2139,1
-11.9626453419045,70131.7777463674,2140,1
-11.9564380639696,70132.7777521651,2141,1
-11.9502307860341,70133.7777579627,2142,1
-11.9440235080992,70134.7777637603,2143,1
-11.9378162301636,70135.777769558,2144,1
-11.9316089522286,70136.7777753556,2145,1
-11.9254016742931,70137.7777811533,2146,1
-11.9191943963582,70138.7777869509,2147,1
-11.9129871184227,70139.7777927486,2148,1
-11.9067798404878,70140.7777985462,2149,1
-11.9005725625522,70141.7778043439,2150,1
-11.8943652846173,70142.7778101415,2151,1
-11.8882646415576,70143.7778158461,2152,1
-11.8832619761049,70144.7778205925,2153,1
-11.8782593106527,70145.7778253389,2154,1
-11.8732566452,70146.7778300854,2155,1
-11.8682539797479,70147.7778348318,2156,1
-11.8632513142952,70148.7778395782,2157,1
-11.8582486488429,70149.7778443246,2158,1
-11.8532459833902,70150.777849071,2159,1
-11.8482433179381,70151.7778538175,2160,1
-11.8432406524854,70152.7778585639,2161,1
-11.8382379870332,70153.7778633103,2162,1
-11.8332353215806,70154.7778680567,2163,1
-11.8282326561284,70155.7778728032,2164,1
-11.8232299906757,70156.7778775496,2165,1
-11.8182273252235,70157.777882296,2166,1
-11.8132246597708,70158.7778870424,2167,1
-11.8082219943187,70159.7778917888,2168,1
-11.803219328866,70160.7778965353,2169,1
-11.7982166634137,70161.7779012817,2170,1
-11.7931691974065,70162.7779060672,2171,1
-11.7876665043562,70163.77791125,2172,1
-11.7821638113053,70164.7779164328,2173,1
-11.7766611182551,70165.7779216155,2174,1
-11.7711584252043,70166.7779267983,2175,1
-11.765655732154,70167.7779319811,2176,1
-11.7601530391037,70168.7779371639,2177,1
-11.7546503460529,70169.7779423467,2178,1
-11.7491476530027,70170.7779475294,2179,1
-11.7436449599518,70171.7779527122,2180,1
-11.7381422669016,70172.777957895,2181,1
-11.7326395738508,70173.7779630778,2182,1
-11.7271368808004,70174.7779682605,2183,1
-11.7216341877496,70175.7779734433,2184,1
-11.7161314946994,70176.7779786261,2185,1
-11.7106288016486,70177.7779838089,2186,1
-11.7051261085983,70178.7779889917,2187,1
-11.6996234155474,70179.7779941745,2188,1
-11.6941207224971,70180.7779993572,2189,1
-11.6886180294463,70181.77800454,2190,1
-11.6831153363961,70182.7780097228,2191,1
-11.6776126433453,70183.7780149056,2192,1
-11.672109950295,70184.7780200883,2193,1
-11.6666072572442,70185.7780252711,2194,1
-11.6611045641938,70186.7780304539,2195,1
-11.6556018711431,70187.7780356367,2196,1
-11.6500991780928,70188.7780408195,2197,1
-11.6445964850419,70189.7780460022,2198,1
-11.6390937919917,70190.778051185,2199,1
-11.6335910989409,70191.7780563678,2200,1
-11.6280884058906,70192.7780615506,2201,1
-11.6225857128403,70193.7780667333,2202,1
-11.6170830197894,70194.7780719161,2203,1
-11.6115803267387,70195.7780770989,2204,1
-11.6060776336884,70196.7780822817,2205,1
-11.6005749406376,70197.7780874645,2206,1
-11.5950722475874,70198.7780926472,2207,1
-11.589569554537,70199.77809783,2208,1
-11.5840668614863,70200.7781030128,2209,1
-11.5785641684359,70201.7781081956,2210,1
-11.5730614753852,70202.7781133784,2211,1
-11.5675587823349,70203.7781185611,2212,1
-11.5620560892841,70204.7781237439,2213,1
-11.5565533962337,70205.7781289267,2214,1
-11.5510507031829,70206.7781341095,2215,1
-11.5455480101326,70207.7781392922,2216,1
-11.5400453170819,70208.778144475,2217,1
-11.5345426240316,70209.7781496578,2218,1
-11.5290399309808,70210.7781548406,2219,1
-11.5235372379304,70211.7781600234,2220,1
-11.5180345448796,70212.7781652061,2221,1
-11.5125318518294,70213.7781703889,2222,1
-11.5070291587785,70214.7781755717,2223,1
-11.5015264657283,70215.7781807545,2224,1
-11.4960237726775,70216.7781859373,2225,1
-11.4905210796271,70217.77819112,2226,1
-11.4849203487817,70218.7781963884,2227,1
-11.4783607778625,70219.7782024934,2228,1
-11.4718012069427,70220.7782085985,2229,1
-11.4652416360236,70221.7782147036,2230,1
-11.4586820651038,70222.7782208087,2231,1
-11.4521224941847,70223.7782269138,2232,1
-11.4455629232655,70224.7782330188,2233,1
-11.4390033523458,70225.7782391239,2234,1
-11.4324437814266,70226.778245229,2235,1
-11.4258842105069,70227.7782513341,2236,1
-11.4193246395877,70228.7782574392,2237,1
-11.4127650686679,70229.7782635442,2238,1
-11.4062054977487,70230.7782696493,2239,1
-11.399645926829,70231.7782757544,2240,1
-11.3930863559098,70232.7782818595,2241,1
-11.38652678499,70233.7782879646,2242,1
-11.3799672140709,70234.7782940696,2243,1
-11.3734076431511,70235.7783001747,2244,1
-11.3668480722319,70236.7783062798,2245,1
-11.3602394480587,70237.7783124277,2246,1
-11.3531571204724,70238.7783189889,2247,1
-11.3460747928854,70239.7783255502,2248,1
-11.3389924652991,70240.7783321115,2249,1
-11.3319101377121,70241.7783386728,2250,1
-11.3248278101257,70242.778345234,2251,1
-11.3177454825388,70243.7783517953,2252,1
-11.3106631549524,70244.7783583566,2253,1
-11.3035808273655,70245.7783649178,2254,1
-11.2964984997792,70246.7783714791,2255,1
-11.2894161721922,70247.7783780404,2256,1
-11.282333844606,70248.7783846017,2257,1
-11.2752515170195,70249.7783911629,2258,1
-11.2681691894326,70250.7783977242,2259,1
-11.2610868618462,70251.7784042855,2260,1
-11.2540045342593,70252.7784108467,2261,1
-11.2469222066729,70253.778417408,2262,1
-11.239839879086,70254.7784239693,2263,1
-11.2327575514995,70255.7784305305,2264,1
-11.2256752239126,70256.7784370918,2265,1
-11.2185928963263,70257.7784436531,2266,1
-11.2115105687393,70258.7784502143,2267,1
-11.204428241153,70259.7784567756,2268,1
-11.197345913566,70260.7784633369,2269,1
-11.1902635859796,70261.7784698982,2270,1
-11.1831812583926,70262.7784764594,2271,1
-11.1760989308064,70263.7784830207,2272,1
-11.1690166032193,70264.778489582,2273,1
-11.1619342756331,70265.7784961432,2274,1
-11.154851948046,70266.7785027045,2275,1
-11.1477696204597,70267.7785092658,2276,1
-11.1406872928727,70268.7785158271,2277,1
-11.1336049652864,70269.7785223883,2278,1
-11.1265226376995,70270.7785289496,2279,1
-11.1194403101131,70271.7785355109,2280,1
-11.1123579825262,70272.7785420721,2281,1
-11.1052756549399,70273.7785486334,2282,1
-11.0981933273535,70274.7785551947,2283,1
-11.0911109997665,70275.7785617559,2284,1
-11.0840286721802,70276.7785683172,2285,1
-11.0769463445932,70277.7785748785,2286,1
-11.0698640170069,70278.7785814398,2287,1
-11.06278168942,70279.778588001,2288,1
-11.0556993618335,70280.7785945623,2289,1
-11.0486170342466,70281.7786011236,2290,1
-11.0415347066602,70282.7786076848,2291,1
-11.0344523790733,70283.7786142461,2292,1
-11.0273700514869,70284.7786208074,2293,1
-11.0202877239,70285.7786273687,2294,1
-11.0132053963135,70286.7786339299,2295,1
-11.0061230687266,70287.7786404912,2296,1
-10.9990407411403,70288.7786470525,2297,1
-10.9919584135533,70289.7786536137,2298,1
-10.9848760859671,70290.778660175,2299,1
-10.97779375838,70291.7786667363,2300,1
-10.9710430445316,70292.7786730081,2301,1
-10.9673813638087,70293.7786765843,2302,1
-10.9637196830862,70294.7786801605,2303,1
-10.9600580023633,70295.7786837367,2304,1
-10.9563963216407,70296.7786873129,2305,1
-10.9527346409178,70297.7786908891,2306,1
-10.9490729601953,70298.7786944653,2307,1
-10.9454112794727,70299.7786980415,2308,1
-10.9417495987498,70300.7787016177,2309,1
-10.9380879180273,70301.7787051939,2310,1
-10.9344262373043,70302.7787087701,2311,1
-10.9307645565818,70303.7787123463,2312,1
-10.9271028758589,70304.7787159225,2313,1
-10.9234411951363,70305.7787194986,2314,1
-10.9197795144134,70306.7787230748,2315,1
-10.9161178336908,70307.778726651,2316,1
-10.9124561529679,70308.7787302272,2317,1
-10.9087944722454,70309.7787338034,2318,1
-10.9051327915224,70310.7787373796,2319,1
-10.9014711107998,70311.7787409558,2320,1
-10.8977425567597,70312.7787445904,2321,1
-10.8933990191378,70313.7787487616,2322,1
-10.8890554815155,70314.7787529328,2323,1
-10.8847119438936,70315.778757104,2324,1
-10.8803684062713,70316.7787612752,2325,1
-10.8760248686493,70317.7787654465,2326,1
-10.871681331027,70318.7787696177,2327,1
-10.8673377934051,70319.7787737889,2328,1
-10.8629942557827,70320.7787779601,2329,1
-10.8586507181609,70321.7787821314,2330,1
-10.8543071805385,70322.7787863026,2331,1
-10.8499636429166,70323.7787904738,2332,1
-10.8456201052942,70324.778794645,2333,1
-10.8412765676722,70325.7787988163,2334,1
-10.8369330300499,70326.7788029875,2335,1
-10.832589492428,70327.7788071587,2336,1
-10.8282459548057,70328.7788113299,2337,1
-10.8239024171838,70329.7788155012,2338,1
-10.8195588795619,70330.7788196724,2339,1
-10.8152153419396,70331.7788238436,2340,1
-10.8108718043177,70332.7788280148,2341,1
-10.8065282666953,70333.7788321861,2342,1
-10.8021847290734,70334.7788363573,2343,1
-10.7978411914511,70335.7788405285,2344,1
-10.7934976538292,70336.7788446997,2345,1
-10.7891541162068,70337.778848871,2346,1
-10.7848105785849,70338.7788530422,2347,1
-10.7804670409626,70339.7788572134,2348,1
-10.7761235033407,70340.7788613846,2349,1
-10.7717799657184,70341.7788655559,2350,1
-10.7674364280964,70342.7788697271,2351,1
-10.7630928904741,70343.7788738983,2352,1
-10.7587493528522,70344.7788780695,2353,1
-10.7544058152299,70345.7788822408,2354,1
-10.750062277608,70346.778886412,2355,1
-10.7457187399857,70347.7788905832,2356,1
-10.7413752023637,70348.7788947544,2357,1
-10.7370316647413,70349.7788989257,2358,1
-10.7326881271194,70350.7789030969,2359,1
-10.728344589497,70351.7789072681,2360,1
-10.7240010518752,70352.7789114393,2361,1
-10.7196575142528,70353.7789156105,2362,1
-10.715313976631,70354.7789197818,2363,1
-10.710970439009,70355.778923953,2364,1
-10.7066269013867,70356.7789281242,2365,1
-10.7022833637648,70357.7789322954,2366,1
-10.6979398261425,70358.7789364667,2367,1
-10.6935962885206,70359.7789406379,2368,1
-10.6892527508982,70360.7789448091,2369,1
-10.6849092132763,70361.7789489803,2370,1
-10.680565675654,70362.7789531516,2371,1
-10.6762221380321,70363.7789573228,2372,1
-10.6718786004097,70364.778961494,2373,1
-10.6675350627878,70365.7789656652,2374,1
-10.6631915251655,70366.7789698365,2375,1
-10.658881334351,70367.7789739786,2376,1
-10.6548673617275,70368.7789778622,2377,1
-10.6508533891046,70369.7789817458,2378,1
-10.6468394164812,70370.7789856295,2379,1
-10.6428254438582,70371.7789895131,2380,1
-10.6388114712348,70372.7789933967,2381,1
-10.6347974986118,70373.7789972803,2382,1
-10.6307835259884,70374.779001164,2383,1
-10.6267695533654,70375.7790050476,2384,1
-10.6227555807421,70376.7790089312,2385,1
-10.6187416081191,70377.7790128148,2386,1
-10.6147276354957,70378.7790166985,2387,1
-10.6107136628727,70379.7790205821,2388,1
-10.6066996902497,70380.7790244657,2389,1
-10.6026857176263,70381.7790283493,2390,1
-10.5986717450034,70382.779032233,2391,1
-10.59465777238,70383.7790361166,2392,1
-10.590643799757,70384.7790400002,2393,1
-10.5866298271336,70385.7790438838,2394,1
-10.5826158545106,70386.7790477675,2395,1
-10.5785425824178,70387.7790517028,2396,1
-10.5739490315388,70388.7790560922,2397,1
-10.5693554806593,70389.7790604816,2398,1
-10.5647619297802,70390.779064871,2399,1
-10.5601683789007,70391.7790692604,2400,1
-10.5555748280217,70392.7790736498,2401,1
-10.5509812771421,70393.7790780393,2402,1
-10.546387726263,70394.7790824286,2403,1
-10.5417941753835,70395.779086818,2404,1
-10.5372006245045,70396.7790912075,2405,1
-10.532607073625,70397.7790955969,2406,1
-10.5280135227459,70398.7790999863,2407,1
-10.5234199718663,70399.7791043757,2408,1
-10.5188264209873,70400.7791087651,2409,1
-10.5142328701078,70401.7791131545,2410,1
-10.5096393192287,70402.7791175439,2411,1
-10.5050457683492,70403.7791219333,2412,1
-10.5004522174702,70404.7791263227,2413,1
-10.4958586665911,70405.7791307121,2414,1
-10.4912651157116,70406.7791351015,2415,1
-10.4866715648325,70407.7791394909,2416,1
-10.4820780139531,70408.7791438803,2417,1
-10.477484463074,70409.7791482697,2418,1
-10.4728909121944,70410.7791526591,2419,1
-10.4682973613153,70411.7791570485,2420,1
-10.4637038104359,70412.7791614379,2421,1
-10.4591102595568,70413.7791658273,2422,1
-10.4545167086773,70414.7791702167,2423,1
-10.4499231577982,70415.7791746061,2424,1
-10.4453296069188,70416.7791789955,2425,1
-10.4407360560397,70417.7791833849,2426,1
-10.4361425051601,70418.7791877743,2427,1
-10.431548954281,70419.7791921637,2428,1
-10.4269554034016,70420.7791965531,2429,1
-10.4223618525225,70421.7792009425,2430,1
-10.417768301643,70422.7792053319,2431,1
-10.4131747507639,70423.7792097213,2432,1
-10.4085811998844,70424.7792141107,2433,1
-10.4039876490053,70425.7792185001,2434,1
-10.3993940981258,70426.7792228895,2435,1
-10.3948005472467,70427.7792272789,2436,1
-10.3902069963673,70428.7792316683,2437,1
-10.3856134454883,70429.7792360577,2438,1
-10.3810198946091,70430.7792404471,2439,1
-10.3764263437295,70431.7792448365,2440,1
-10.3718327928501,70432.7792492259,2441,1
-10.367239241971,70433.7792536153,2442,1
-10.3626456910915,70434.7792580047,2443,1
-10.3580521402124,70435.7792623941,2444,1
